Original Label,Perturbation Category,Count
5,1,15
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,8
0,2,3
0,3,2
0,4,5
0,5,7
1,0,2
1,2,2
1,3,2
1,4,1
1,5,2
2,0,2
2,1,1
2,3,2
2,4,1
2,5,3
3,0,3
3,1,2
3,2,5
3,5,1
4,0,5
4,1,3
4,2,3
4,3,6
4,5,3
5,0,11
5,1,17
5,2,17
5,3,15
Original Label,Perturbation Category,Count
0,1,5
0,2,2
0,3,5
0,4,6
0,5,7
1,0,1
1,2,2
1,4,4
1,5,2
2,1,3
2,3,3
2,5,2
3,0,2
3,1,1
3,2,4
3,4,1
3,5,2
4,0,9
4,1,1
4,2,4
4,3,6
4,5,1
5,0,14
5,1,13
5,2,17
5,3,17
Original Label,Perturbation Category,Count
0,1,8
0,2,4
0,3,6
0,4,5
0,5,2
1,0,2
1,2,4
1,4,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,2
2,5,2
3,0,3
3,1,3
3,5,4
4,0,3
4,1,5
4,2,2
4,3,3
4,5,8
5,0,20
5,1,17
5,2,10
5,3,14
Original Label,Perturbation Category,Count
0,1,6
0,2,7
0,3,2
0,4,4
0,5,6
1,0,1
1,2,2
1,3,2
1,4,3
1,5,2
2,1,1
2,3,4
2,4,2
2,5,1
3,0,1
3,1,4
3,2,2
3,4,3
4,0,2
4,2,6
4,3,8
4,5,5
5,0,14
5,1,10
5,2,14
5,3,22
Original Label,Perturbation Category,Count
0,1,5
0,2,6
0,3,2
0,4,8
0,5,4
1,0,3
1,2,1
1,3,1
1,4,2
1,5,3
2,1,2
2,3,2
2,4,2
2,5,3
3,0,1
3,2,4
3,4,2
3,5,3
4,0,7
4,1,1
4,2,3
4,3,6
4,5,3
5,0,14
5,1,15
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,8
0,2,3
0,3,2
0,4,5
0,5,7
1,0,2
1,2,2
1,3,2
1,4,1
1,5,2
2,0,2
2,1,1
2,3,2
2,4,1
2,5,3
3,0,3
3,1,2
3,2,5
3,5,1
4,0,5
4,1,3
4,2,3
4,3,6
4,5,3
5,0,11
5,1,17
5,2,17
5,3,15
Original Label,Perturbation Category,Count
0,1,5
0,2,2
0,3,5
0,4,6
0,5,7
1,0,1
1,2,2
1,4,4
1,5,2
2,1,3
2,3,3
2,5,2
3,0,2
3,1,1
3,2,4
3,4,1
3,5,2
4,0,9
4,1,1
4,2,4
4,3,6
4,5,1
5,0,14
5,1,13
5,2,17
5,3,17
Original Label,Perturbation Category,Count
0,1,8
0,2,4
0,3,6
0,4,5
0,5,2
1,0,2
1,2,4
1,4,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,2
2,5,2
3,0,3
3,1,3
3,5,4
4,0,3
4,1,5
4,2,2
4,3,3
4,5,8
5,0,20
5,1,17
5,2,10
5,3,14
Original Label,Perturbation Category,Count
0,1,4
0,2,4
0,3,9
0,4,3
0,5,5
1,0,1
1,2,3
1,3,3
1,4,2
1,5,1
2,1,2
2,3,3
2,4,1
2,5,2
3,0,3
3,1,1
3,2,1
3,4,4
3,5,1
4,0,3
4,1,4
4,2,4
4,3,6
4,5,4
5,0,12
5,1,14
5,2,16
5,3,18
Original Label,Perturbation Category,Count
0,1,5
0,2,8
0,3,1
0,4,7
0,5,4
1,0,4
1,2,1
1,3,1
1,4,2
1,5,2
2,1,4
2,3,1
2,4,4
3,0,2
3,1,2
3,2,4
3,4,1
3,5,1
4,0,5
4,1,3
4,2,4
4,3,4
4,5,4
5,0,19
5,1,9
5,2,16
5,3,16
Original Label,Perturbation Category,Count
0,1,7
0,2,5
0,3,8
0,4,2
0,5,3
1,0,1
1,3,3
1,4,2
1,5,3
2,1,2
2,4,5
2,5,2
3,0,4
3,2,3
3,4,4
4,0,6
4,1,2
4,2,2
4,3,4
4,5,6
5,0,13
5,1,13
5,2,17
5,3,17
Original Label,Perturbation Category,Count
0,1,6
0,2,3
0,3,3
0,4,6
0,5,7
1,0,2
1,2,2
1,3,1
1,4,1
1,5,3
2,0,1
2,1,1
2,3,4
2,4,2
3,0,1
3,1,1
3,2,2
3,4,2
3,5,4
4,0,3
4,1,7
4,2,2
4,3,5
4,5,4
5,0,13
5,1,18
5,2,13
5,3,17
Original Label,Perturbation Category,Count
0,1,8
0,2,4
0,3,6
0,4,5
0,5,2
1,0,2
1,2,4
1,4,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,2
2,5,2
3,0,3
3,1,3
3,5,4
4,0,3
4,1,5
4,2,2
4,3,3
4,5,8
5,0,20
5,1,17
5,2,10
5,3,14
Original Label,Perturbation Category,Count
0,1,6
0,2,7
0,3,2
0,4,4
0,5,6
1,0,1
1,2,2
1,3,2
1,4,3
1,5,2
2,1,1
2,3,4
2,4,2
2,5,1
3,0,1
3,1,4
3,2,2
3,4,3
4,0,2
4,2,6
4,3,8
4,5,5
5,0,14
5,1,10
5,2,14
5,3,22
Original Label,Perturbation Category,Count
0,1,5
0,2,6
0,3,2
0,4,8
0,5,4
1,0,3
1,2,1
1,3,1
1,4,2
1,5,3
2,1,2
2,3,2
2,4,2
2,5,3
3,0,1
3,2,4
3,4,2
3,5,3
4,0,7
4,1,1
4,2,3
4,3,6
4,5,3
5,0,14
5,1,15
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,8
0,2,3
0,3,2
0,4,5
0,5,7
1,0,2
1,2,2
1,3,2
1,4,1
1,5,2
2,0,2
2,1,1
2,3,2
2,4,1
2,5,3
3,0,3
3,1,2
3,2,5
3,5,1
4,0,5
4,1,3
4,2,3
4,3,6
4,5,3
5,0,11
5,1,17
5,2,17
5,3,15
Original Label,Perturbation Category,Count
0,1,5
0,2,2
0,3,5
0,4,6
0,5,7
1,0,1
1,2,2
1,4,4
1,5,2
2,1,3
2,3,3
2,5,2
3,0,2
3,1,1
3,2,4
3,4,1
3,5,2
4,0,9
4,1,1
4,2,4
4,3,6
4,5,1
5,0,14
5,1,13
5,2,17
5,3,17
Original Label,Perturbation Category,Count
0,1,8
0,2,4
0,3,6
0,4,5
0,5,2
1,0,2
1,2,4
1,4,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,2
2,5,2
3,0,3
3,1,3
3,5,4
4,0,3
4,1,5
4,2,2
4,3,3
4,5,8
5,0,20
5,1,17
5,2,10
5,3,14
Original Label,Perturbation Category,Count
0,1,6
0,2,7
0,3,2
0,4,4
0,5,6
1,0,1
1,2,2
1,3,2
1,4,3
1,5,2
2,1,1
2,3,4
2,4,2
2,5,1
3,0,1
3,1,4
3,2,2
3,4,3
4,0,2
4,2,6
4,3,8
4,5,5
5,0,14
5,1,10
5,2,14
5,3,22
Original Label,Perturbation Category,Count
0,1,5
0,2,6
0,3,2
0,4,8
0,5,4
1,0,3
1,2,1
1,3,1
1,4,2
1,5,3
2,1,2
2,3,2
2,4,2
2,5,3
3,0,1
3,2,4
3,4,2
3,5,3
4,0,7
4,1,1
4,2,3
4,3,6
4,5,3
5,0,14
5,1,15
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,8
0,2,3
0,3,2
0,4,5
0,5,7
1,0,2
1,2,2
1,3,2
1,4,1
1,5,2
2,0,2
2,1,1
2,3,2
2,4,1
2,5,3
3,0,3
3,1,2
3,2,5
3,5,1
4,0,5
4,1,3
4,2,3
4,3,6
4,5,3
5,0,11
5,1,17
5,2,17
5,3,15
Original Label,Perturbation Category,Count
0,1,5
0,2,2
0,3,5
0,4,6
0,5,7
1,0,1
1,2,2
1,4,4
1,5,2
2,1,3
2,3,3
2,5,2
3,0,2
3,1,1
3,2,4
3,4,1
3,5,2
4,0,9
4,1,1
4,2,4
4,3,6
4,5,1
5,0,14
5,1,13
5,2,17
5,3,17
Original Label,Perturbation Category,Count
0,1,8
0,2,4
0,3,6
0,4,5
0,5,2
1,0,2
1,2,4
1,4,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,2
2,5,2
3,0,3
3,1,3
3,5,4
4,0,3
4,1,5
4,2,2
4,3,3
4,5,8
5,0,20
5,1,17
5,2,10
5,3,14
Original Label,Perturbation Category,Count
0,1,6
0,2,7
0,3,2
0,4,4
0,5,6
1,0,1
1,2,2
1,3,2
1,4,3
1,5,2
2,1,1
2,3,4
2,4,2
2,5,1
3,0,1
3,1,4
3,2,2
3,4,3
4,0,2
4,2,6
4,3,8
4,5,5
5,0,14
5,1,10
5,2,14
5,3,22
Original Label,Perturbation Category,Count
0,1,5
0,2,6
0,3,2
0,4,8
0,5,4
1,0,3
1,2,1
1,3,1
1,4,2
1,5,3
2,1,2
2,3,2
2,4,2
2,5,3
3,0,1
3,2,4
3,4,2
3,5,3
4,0,7
4,1,1
4,2,3
4,3,6
4,5,3
5,0,14
5,1,15
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,8
0,2,3
0,3,2
0,4,5
0,5,7
1,0,2
1,2,2
1,3,2
1,4,1
1,5,2
2,0,2
2,1,1
2,3,2
2,4,1
2,5,3
3,0,3
3,1,2
3,2,5
3,5,1
4,0,5
4,1,3
4,2,3
4,3,6
4,5,3
5,0,11
5,1,17
5,2,17
5,3,15
Original Label,Perturbation Category,Count
0,1,5
0,2,2
0,3,5
0,4,6
0,5,7
1,0,1
1,2,2
1,4,4
1,5,2
2,1,3
2,3,3
2,5,2
3,0,2
3,1,1
3,2,4
3,4,1
3,5,2
4,0,9
4,1,1
4,2,4
4,3,6
4,5,1
5,0,14
5,1,13
5,2,17
5,3,17
Original Label,Perturbation Category,Count
0,1,8
0,2,4
0,3,6
0,4,5
0,5,2
1,0,2
1,2,4
1,4,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,2
2,5,2
3,0,3
3,1,3
3,5,4
4,0,3
4,1,5
4,2,2
4,3,3
4,5,8
5,0,20
5,1,17
5,2,10
5,3,14
Original Label,Perturbation Category,Count
0,1,4
0,2,4
0,3,9
0,4,3
0,5,5
1,0,1
1,2,3
1,3,3
1,4,2
1,5,1
2,1,2
2,3,3
2,4,1
2,5,2
3,0,3
3,1,1
3,2,1
3,4,4
3,5,1
4,0,3
4,1,4
4,2,4
4,3,6
4,5,4
5,0,12
5,1,14
5,2,16
5,3,18
Original Label,Perturbation Category,Count
0,1,5
0,2,8
0,3,1
0,4,7
0,5,4
1,0,4
1,2,1
1,3,1
1,4,2
1,5,2
2,1,4
2,3,1
2,4,4
3,0,2
3,1,2
3,2,4
3,4,1
3,5,1
4,0,5
4,1,3
4,2,4
4,3,4
4,5,4
5,0,19
5,1,9
5,2,16
5,3,16
Original Label,Perturbation Category,Count
0,1,7
0,2,5
0,3,8
0,4,2
0,5,3
1,0,1
1,3,3
1,4,2
1,5,3
2,1,2
2,4,5
2,5,2
3,0,4
3,2,3
3,4,4
4,0,6
4,1,2
4,2,2
4,3,4
4,5,6
5,0,13
5,1,13
5,2,17
5,3,17
Original Label,Perturbation Category,Count
0,1,6
0,2,3
0,3,3
0,4,6
0,5,7
1,0,2
1,2,2
1,3,1
1,4,1
1,5,3
2,0,1
2,1,1
2,3,4
2,4,2
3,0,1
3,1,1
3,2,2
3,4,2
3,5,4
4,0,3
4,1,7
4,2,2
4,3,5
4,5,4
5,0,13
5,1,18
5,2,13
5,3,17
Original Label,Perturbation Category,Count
0,1,11
0,2,6
0,3,2
0,4,11
0,5,5
1,0,3
1,2,5
1,3,2
1,4,5
1,5,6
2,0,1
2,1,2
2,3,3
2,4,1
2,5,2
3,0,3
3,1,3
3,4,7
3,5,3
4,0,4
4,1,6
4,2,7
4,3,3
4,5,7
5,0,598
5,1,552
5,2,577
5,3,597
Original Label,Perturbation Category,Count
0,1,7
0,2,8
0,3,8
0,4,6
0,5,6
1,0,5
1,2,3
1,3,4
1,4,5
1,5,4
2,0,1
2,1,3
2,3,1
2,4,3
2,5,1
3,0,4
3,1,3
3,2,2
3,4,5
3,5,2
4,0,5
4,1,6
4,2,7
4,3,7
4,5,2
5,0,566
5,1,627
5,2,549
5,3,582
Original Label,Perturbation Category,Count
0,1,11
0,2,5
0,3,9
0,4,3
0,5,7
1,0,7
1,2,2
1,3,2
1,4,6
1,5,4
2,0,4
2,1,2
2,3,1
2,4,1
2,5,1
3,0,2
3,1,4
3,2,6
3,4,2
3,5,2
4,0,6
4,1,2
4,2,5
4,3,10
4,5,4
5,0,558
5,1,581
5,2,613
5,3,572
Original Label,Perturbation Category,Count
0,1,3
0,3,5
0,4,1
0,5,2
1,0,1
1,2,1
1,3,1
1,5,1
2,0,1
2,1,2
2,3,1
3,0,1
3,1,1
3,2,1
3,4,3
3,5,1
4,0,3
4,1,4
4,2,3
4,3,1
4,5,3
5,0,461
5,1,440
5,2,495
5,3,471
Original Label,Perturbation Category,Count
0,1,5
0,2,1
0,3,2
0,4,3
0,5,1
1,2,2
1,3,3
1,4,1
1,5,1
2,0,2
2,1,2
2,3,2
2,5,2
3,0,1
3,1,2
3,2,2
3,4,1
3,5,1
4,1,1
4,2,1
4,3,2
4,5,3
5,0,592
5,1,533
5,2,539
5,3,511
Original Label,Perturbation Category,Count
0,1,2
0,2,7
0,3,3
0,4,3
0,5,3
1,0,1
1,2,2
1,4,1
1,5,1
2,0,2
2,1,2
2,3,2
2,4,3
2,5,3
3,1,5
3,2,2
3,4,2
3,5,2
4,0,10
4,1,10
4,2,7
4,3,11
4,5,7
5,0,477
5,1,506
5,2,458
5,3,487
Original Label,Perturbation Category,Count
0,1,7
0,2,5
0,3,8
0,4,8
0,5,7
1,0,4
1,2,4
1,3,6
1,4,4
1,5,3
2,0,2
2,1,2
2,3,1
2,5,4
3,0,2
3,1,1
3,2,4
3,4,4
3,5,5
4,0,7
4,1,6
4,2,3
4,3,6
4,5,5
5,0,582
5,1,599
5,2,566
5,3,577
Original Label,Perturbation Category,Count
0,1,2
0,2,2
0,3,3
0,4,2
0,5,2
1,0,1
1,4,2
1,5,1
2,0,2
2,1,1
2,3,1
3,0,3
3,1,1
3,2,1
3,4,2
4,0,3
4,1,5
4,2,4
4,3,1
4,5,1
5,0,475
5,1,441
5,2,449
5,3,502
Original Label,Perturbation Category,Count
0,1,1
0,2,4
0,3,3
0,4,1
0,5,3
1,0,2
1,4,5
2,0,2
2,3,2
2,4,3
2,5,1
3,0,1
3,1,2
3,2,3
3,4,1
4,0,4
4,1,2
4,2,1
5,0,553
5,1,571
5,2,543
5,3,508
Original Label,Perturbation Category,Count
0,1,2
0,2,1
0,3,5
0,4,6
0,5,4
1,0,1
1,2,1
1,3,1
1,4,1
1,5,1
2,0,2
2,3,3
2,4,3
2,5,4
3,0,2
3,1,3
3,2,1
3,4,3
3,5,2
4,0,9
4,1,9
4,2,12
4,3,7
4,5,8
5,0,500
5,1,469
5,2,497
5,3,462
Original Label,Perturbation Category,Count
0,1,7
0,2,8
0,3,8
0,4,4
0,5,8
1,0,2
1,2,4
1,3,5
1,4,6
1,5,4
2,0,3
2,1,2
2,3,1
2,4,2
2,5,1
3,0,5
3,1,3
3,2,1
3,4,1
3,5,6
4,0,6
4,1,5
4,2,3
4,3,2
4,5,11
5,0,587
5,1,570
5,2,580
5,3,587
Original Label,Perturbation Category,Count
0,1,4
0,3,1
0,4,2
0,5,4
1,0,1
1,4,2
1,5,1
2,0,1
2,1,1
2,4,1
2,5,1
3,0,1
3,1,3
3,2,1
3,5,2
4,0,5
4,1,3
4,2,1
4,3,2
4,5,3
5,0,451
5,1,446
5,2,498
5,3,472
Original Label,Perturbation Category,Count
0,1,2
0,2,1
0,3,2
0,4,2
0,5,5
1,2,3
1,4,2
1,5,2
2,0,2
2,1,1
2,4,3
2,5,2
3,0,2
3,1,2
3,2,1
3,4,2
4,1,2
4,2,2
4,3,1
4,5,2
5,0,583
5,1,513
5,2,516
5,3,563
Original Label,Perturbation Category,Count
0,1,1
0,2,2
0,3,5
0,4,4
0,5,6
1,2,1
1,3,4
2,0,3
2,1,1
2,3,5
2,4,1
2,5,2
3,0,1
3,1,1
3,2,4
3,4,1
3,5,4
4,0,10
4,1,9
4,2,9
4,3,9
4,5,8
5,0,486
5,1,475
5,2,489
5,3,478
Original Label,Perturbation Category,Count
0,1,6
0,2,6
0,3,7
0,4,10
0,5,6
1,0,4
1,2,4
1,3,3
1,4,6
1,5,4
2,0,1
2,1,2
2,4,3
2,5,3
3,0,2
3,1,5
3,2,2
3,4,5
3,5,2
4,0,3
4,1,6
4,2,6
4,3,9
4,5,3
5,0,569
5,1,599
5,2,569
5,3,587
Original Label,Perturbation Category,Count
0,1,2
0,3,1
0,4,5
0,5,3
1,0,2
1,2,1
1,4,1
2,0,1
2,3,2
2,4,1
3,0,2
3,4,4
3,5,1
4,0,4
4,1,2
4,2,1
4,3,3
4,5,4
5,0,497
5,1,467
5,2,448
5,3,455
Original Label,Perturbation Category,Count
0,1,3
0,2,1
0,3,4
0,4,2
0,5,2
1,0,2
1,3,3
1,4,1
1,5,1
2,0,1
2,1,2
2,4,2
2,5,3
3,1,2
3,2,2
3,4,1
3,5,2
4,0,2
4,1,1
4,2,1
4,3,1
4,5,2
5,0,555
5,1,520
5,2,558
5,3,542
Original Label,Perturbation Category,Count
0,1,7
0,2,1
0,3,3
0,4,4
0,5,3
1,2,1
1,4,1
1,5,3
2,0,4
2,1,2
2,3,1
2,4,1
2,5,4
3,0,2
3,1,1
3,2,3
3,4,1
3,5,4
4,0,12
4,1,7
4,2,11
4,3,7
4,5,8
5,0,474
5,1,481
5,2,497
5,3,476
Original Label,Perturbation Category,Count
0,1,7
0,2,5
0,3,8
0,4,4
0,5,11
1,0,1
1,2,5
1,3,3
1,4,4
1,5,8
2,0,1
2,1,2
2,3,2
2,4,1
2,5,3
3,0,5
3,1,1
3,2,2
3,4,4
3,5,4
