Original Label,Perturbation Category,Count
5,3,11
5,4,11
Original Label,Perturbation Category,Count
0,1,6
0,2,8
0,3,6
0,4,3
0,5,2
1,0,4
1,2,2
1,4,1
1,5,3
2,0,1
2,1,4
2,4,1
2,5,2
3,0,2
3,1,3
3,2,2
3,4,2
3,5,1
4,0,2
4,1,4
4,2,6
4,3,3
4,5,6
5,0,18
5,1,12
5,2,13
5,3,18
Original Label,Perturbation Category,Count
0,1,4
0,2,5
0,3,3
0,4,8
0,5,5
1,0,4
1,3,3
1,5,3
2,0,3
2,1,1
2,3,4
3,0,1
3,1,2
3,2,3
3,4,4
4,0,6
4,1,1
4,2,3
4,3,5
4,5,6
5,0,13
5,1,13
5,2,17
5,3,17
Original Label,Perturbation Category,Count
0,1,5
0,2,3
0,3,4
0,4,5
0,5,8
1,0,2
1,3,2
1,4,4
1,5,2
2,0,3
2,3,1
2,4,4
2,5,1
3,1,5
3,4,3
3,5,2
4,0,4
4,1,3
4,2,6
4,3,4
4,5,3
5,0,12
5,1,19
5,2,12
5,3,17
Original Label,Perturbation Category,Count
0,1,2
0,2,5
0,3,8
0,4,5
0,5,5
1,0,2
1,3,2
1,4,4
1,5,1
2,0,1
2,1,1
2,3,2
2,4,3
2,5,2
3,1,2
3,2,4
3,4,5
4,0,6
4,1,7
4,2,2
4,5,5
5,0,13
5,1,15
5,2,19
5,3,13
Original Label,Perturbation Category,Count
0,1,5
0,2,3
0,3,5
0,4,7
0,5,5
1,0,1
1,2,4
1,3,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,1
2,5,3
3,0,3
3,1,4
3,4,3
4,0,4
4,1,1
4,2,2
4,3,7
4,5,7
5,0,14
5,1,17
5,2,15
5,3,15
Original Label,Perturbation Category,Count
0,1,6
0,2,8
0,3,6
0,4,3
0,5,2
1,0,4
1,2,2
1,4,1
1,5,3
2,0,1
2,1,4
2,4,1
2,5,2
3,0,2
3,1,3
3,2,2
3,4,2
3,5,1
4,0,2
4,1,4
4,2,6
4,3,3
4,5,6
5,0,18
5,1,12
5,2,13
5,3,18
Original Label,Perturbation Category,Count
0,1,4
0,2,5
0,3,3
0,4,8
0,5,5
1,0,4
1,3,3
1,5,3
2,0,3
2,1,1
2,3,4
3,0,1
3,1,2
3,2,3
3,4,4
4,0,6
4,1,1
4,2,3
4,3,5
4,5,6
5,0,13
5,1,13
5,2,17
5,3,17
Original Label,Perturbation Category,Count
0,1,5
0,2,3
0,3,4
0,4,5
0,5,8
1,0,2
1,3,2
1,4,4
1,5,2
2,0,3
2,3,1
2,4,4
2,5,1
3,1,5
3,4,3
3,5,2
4,0,4
4,1,3
4,2,6
4,3,4
4,5,3
5,0,12
5,1,19
5,2,12
5,3,17
Original Label,Perturbation Category,Count
0,1,2
0,2,5
0,3,8
0,4,5
0,5,5
1,0,2
1,3,2
1,4,4
1,5,1
2,0,1
2,1,1
2,3,2
2,4,3
2,5,2
3,1,2
3,2,4
3,4,5
4,0,6
4,1,7
4,2,2
4,5,5
5,0,13
5,1,15
5,2,19
5,3,13
Original Label,Perturbation Category,Count
0,1,5
0,2,3
0,3,5
0,4,7
0,5,5
1,0,1
1,2,4
1,3,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,1
2,5,3
3,0,3
3,1,4
3,4,3
4,0,4
4,1,1
4,2,2
4,3,7
4,5,7
5,0,14
5,1,17
5,2,15
5,3,15
Original Label,Perturbation Category,Count
0,1,6
0,2,8
0,3,6
0,4,3
0,5,2
1,0,4
1,2,2
1,4,1
1,5,3
2,0,1
2,1,4
2,4,1
2,5,2
3,0,2
3,1,3
3,2,2
3,4,2
3,5,1
4,0,2
4,1,4
4,2,6
4,3,3
4,5,6
5,0,18
5,1,12
5,2,13
5,3,18
Original Label,Perturbation Category,Count
0,1,4
0,2,5
0,3,3
0,4,8
0,5,5
1,0,4
1,3,3
1,5,3
2,0,3
2,1,1
2,3,4
3,0,1
3,1,2
3,2,3
3,4,4
4,0,6
4,1,1
4,2,3
4,3,5
4,5,6
5,0,13
5,1,13
5,2,17
5,3,17
Original Label,Perturbation Category,Count
0,1,5
0,2,3
0,3,4
0,4,5
0,5,8
1,0,2
1,3,2
1,4,4
1,5,2
2,0,3
2,3,1
2,4,4
2,5,1
3,1,5
3,4,3
3,5,2
4,0,4
4,1,3
4,2,6
4,3,4
4,5,3
5,0,12
5,1,19
5,2,12
5,3,17
Original Label,Perturbation Category,Count
0,1,2
0,2,5
0,3,8
0,4,5
0,5,5
1,0,2
1,3,2
1,4,4
1,5,1
2,0,1
2,1,1
2,3,2
2,4,3
2,5,2
3,1,2
3,2,4
3,4,5
4,0,6
4,1,7
4,2,2
4,5,5
5,0,13
5,1,15
5,2,19
5,3,13
Original Label,Perturbation Category,Count
0,1,5
0,2,3
0,3,5
0,4,7
0,5,5
1,0,1
1,2,4
1,3,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,1
2,5,3
3,0,3
3,1,4
3,4,3
4,0,4
4,1,1
4,2,2
4,3,7
4,5,7
5,0,14
5,1,17
5,2,15
5,3,15
Original Label,Perturbation Category,Count
0,1,6
0,2,8
0,3,6
0,4,3
0,5,2
1,0,4
1,2,2
1,4,1
1,5,3
2,0,1
2,1,4
2,4,1
2,5,2
3,0,2
3,1,3
3,2,2
3,4,2
3,5,1
4,0,2
4,1,4
4,2,6
4,3,3
4,5,6
5,0,18
5,1,12
5,2,13
5,3,18
Original Label,Perturbation Category,Count
0,1,4
0,2,5
0,3,3
0,4,8
0,5,5
1,0,4
1,3,3
1,5,3
2,0,3
2,1,1
2,3,4
3,0,1
3,1,2
3,2,3
3,4,4
4,0,6
4,1,1
4,2,3
4,3,5
4,5,6
5,0,13
5,1,13
5,2,17
5,3,17
Original Label,Perturbation Category,Count
0,1,5
0,2,3
0,3,4
0,4,5
0,5,8
1,0,2
1,3,2
1,4,4
1,5,2
2,0,3
2,3,1
2,4,4
2,5,1
3,1,5
3,4,3
3,5,2
4,0,4
4,1,3
4,2,6
4,3,4
4,5,3
5,0,12
5,1,19
5,2,12
5,3,17
Original Label,Perturbation Category,Count
0,1,2
0,2,5
0,3,8
0,4,5
0,5,5
1,0,2
1,3,2
1,4,4
1,5,1
2,0,1
2,1,1
2,3,2
2,4,3
2,5,2
3,1,2
3,2,4
3,4,5
4,0,6
4,1,7
4,2,2
4,5,5
5,0,13
5,1,15
5,2,19
5,3,13
Original Label,Perturbation Category,Count
0,1,5
0,2,3
0,3,5
0,4,7
0,5,5
1,0,1
1,2,4
1,3,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,1
2,5,3
3,0,3
3,1,4
3,4,3
4,0,4
4,1,1
4,2,2
4,3,7
4,5,7
5,0,14
5,1,17
5,2,15
5,3,15
Original Label,Perturbation Category,Count
0,1,9
0,2,6
0,3,4
0,4,11
0,5,5
1,0,4
1,2,6
1,3,4
1,4,4
1,5,3
2,1,2
2,3,2
2,4,3
2,5,2
3,0,5
3,1,4
3,2,2
3,4,3
3,5,2
4,0,8
4,1,7
4,2,5
4,3,3
4,5,4
5,0,567
5,1,621
5,2,539
5,3,597
Original Label,Perturbation Category,Count
0,1,2
0,2,5
0,3,2
0,5,2
1,3,2
1,4,1
1,5,1
2,0,1
2,1,1
2,3,1
2,5,1
3,1,2
3,2,1
3,4,2
3,5,2
4,0,4
4,1,2
4,2,3
4,3,3
4,5,2
5,0,460
5,1,470
5,2,451
5,3,486
Original Label,Perturbation Category,Count
0,1,2
0,2,3
0,3,3
0,4,2
0,5,2
1,0,2
1,2,3
1,4,2
2,0,1
2,1,2
2,3,1
2,4,1
2,5,3
3,1,2
3,2,1
3,4,1
3,5,3
4,0,2
4,1,1
4,2,1
4,5,3
5,0,542
5,1,524
5,2,565
5,3,544
Original Label,Perturbation Category,Count
0,1,5
0,2,4
0,3,4
0,4,3
0,5,2
1,0,1
1,2,1
1,4,1
1,5,2
2,0,2
2,1,3
2,3,1
2,4,2
2,5,4
3,0,1
3,1,1
3,2,1
3,4,4
3,5,4
4,0,11
4,1,10
4,2,8
4,3,7
4,5,9
5,0,462
5,1,516
5,2,476
5,3,474
