Original Label,Perturbation Category,Count
4,2,6
4,3,3
4,5,1
5,0,13
5,1,16
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,3
0,2,3
0,3,6
0,4,9
0,5,4
1,0,3
1,2,2
1,3,1
1,4,1
1,5,2
2,0,4
2,3,1
2,5,4
3,0,2
3,1,2
3,2,1
3,4,3
3,5,3
4,0,4
4,1,1
4,2,7
4,3,4
4,5,4
5,0,8
5,1,15
5,2,18
5,3,19
Original Label,Perturbation Category,Count
0,1,5
0,2,4
0,3,6
0,4,3
0,5,7
1,0,3
1,2,1
1,3,1
1,4,2
1,5,2
2,0,2
2,1,4
2,3,1
2,5,1
3,0,2
3,1,1
3,2,4
3,4,1
3,5,2
4,0,3
4,1,5
4,2,6
4,3,4
4,5,3
5,0,19
5,1,13
5,2,14
5,3,15
Original Label,Perturbation Category,Count
0,1,8
0,2,4
0,3,6
0,4,5
0,5,2
1,0,2
1,2,4
1,4,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,2
2,5,2
3,0,3
3,1,3
3,5,4
4,0,3
4,1,5
4,2,2
4,3,3
4,5,8
5,0,20
5,1,17
5,2,10
5,3,14
Original Label,Perturbation Category,Count
0,1,6
0,2,2
0,3,3
0,4,10
0,5,4
1,0,4
1,2,1
1,3,2
1,4,1
1,5,2
2,0,2
2,1,2
2,4,2
2,5,2
3,0,1
3,2,3
3,4,5
3,5,1
4,0,3
4,1,5
4,2,4
4,3,2
4,5,7
5,0,14
5,1,15
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,7
0,2,4
0,3,3
0,4,7
0,5,4
1,0,1
1,2,3
1,3,1
1,4,4
1,5,1
2,0,1
2,3,3
2,4,2
2,5,3
3,0,1
3,1,1
3,2,2
3,4,2
3,5,4
4,0,8
4,1,2
4,2,6
4,3,3
4,5,1
5,0,13
5,1,16
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,3
0,2,3
0,3,6
0,4,9
0,5,4
1,0,3
1,2,2
1,3,1
1,4,1
1,5,2
2,0,4
2,3,1
2,5,4
3,0,2
3,1,2
3,2,1
3,4,3
3,5,3
4,0,4
4,1,1
4,2,7
4,3,4
4,5,4
5,0,8
5,1,15
5,2,18
5,3,19
Original Label,Perturbation Category,Count
0,1,5
0,2,4
0,3,6
0,4,3
0,5,7
1,0,3
1,2,1
1,3,1
1,4,2
1,5,2
2,0,2
2,1,4
2,3,1
2,5,1
3,0,2
3,1,1
3,2,4
3,4,1
3,5,2
4,0,3
4,1,5
4,2,6
4,3,4
4,5,3
5,0,19
5,1,13
5,2,14
5,3,15
Original Label,Perturbation Category,Count
0,1,8
0,2,4
0,3,6
0,4,5
0,5,2
1,0,2
1,2,4
1,4,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,2
2,5,2
3,0,3
3,1,3
3,5,4
4,0,3
4,1,5
4,2,2
4,3,3
4,5,8
5,0,20
5,1,17
5,2,10
5,3,14
Original Label,Perturbation Category,Count
0,1,6
0,2,2
0,3,3
0,4,10
0,5,4
1,0,4
1,2,1
1,3,2
1,4,1
1,5,2
2,0,2
2,1,2
2,4,2
2,5,2
3,0,1
3,2,3
3,4,5
3,5,1
4,0,3
4,1,5
4,2,4
4,3,2
4,5,7
5,0,14
5,1,15
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,7
0,2,4
0,3,3
0,4,7
0,5,4
1,0,1
1,2,3
1,3,1
1,4,4
1,5,1
2,0,1
2,3,3
2,4,2
2,5,3
3,0,1
3,1,1
3,2,2
3,4,2
3,5,4
4,0,8
4,1,2
4,2,6
4,3,3
4,5,1
5,0,13
5,1,16
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,3
0,2,3
0,3,6
0,4,9
0,5,4
1,0,3
1,2,2
1,3,1
1,4,1
1,5,2
2,0,4
2,3,1
2,5,4
3,0,2
3,1,2
3,2,1
3,4,3
3,5,3
4,0,4
4,1,1
4,2,7
4,3,4
4,5,4
5,0,8
5,1,15
5,2,18
5,3,19
Original Label,Perturbation Category,Count
0,1,5
0,2,4
0,3,6
0,4,3
0,5,7
1,0,3
1,2,1
1,3,1
1,4,2
1,5,2
2,0,2
2,1,4
2,3,1
2,5,1
3,0,2
3,1,1
3,2,4
3,4,1
3,5,2
4,0,3
4,1,5
4,2,6
4,3,4
4,5,3
5,0,19
5,1,13
5,2,14
5,3,15
Original Label,Perturbation Category,Count
0,1,8
0,2,4
0,3,6
0,4,5
0,5,2
1,0,2
1,2,4
1,4,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,2
2,5,2
3,0,3
3,1,3
3,5,4
4,0,3
4,1,5
4,2,2
4,3,3
4,5,8
5,0,20
5,1,17
5,2,10
5,3,14
Original Label,Perturbation Category,Count
0,1,6
0,2,2
0,3,3
0,4,10
0,5,4
1,0,4
1,2,1
1,3,2
1,4,1
1,5,2
2,0,2
2,1,2
2,4,2
2,5,2
3,0,1
3,2,3
3,4,5
3,5,1
4,0,3
4,1,5
4,2,4
4,3,2
4,5,7
5,0,14
5,1,15
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,7
0,2,4
0,3,3
0,4,7
0,5,4
1,0,1
1,2,3
1,3,1
1,4,4
1,5,1
2,0,1
2,3,3
2,4,2
2,5,3
3,0,1
3,1,1
3,2,2
3,4,2
3,5,4
4,0,8
4,1,2
4,2,6
4,3,3
4,5,1
5,0,13
5,1,16
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,3
0,2,3
0,3,6
0,4,9
0,5,4
1,0,3
1,2,2
1,3,1
1,4,1
1,5,2
2,0,4
2,3,1
2,5,4
3,0,2
3,1,2
3,2,1
3,4,3
3,5,3
4,0,4
4,1,1
4,2,7
4,3,4
4,5,4
5,0,8
5,1,15
5,2,18
5,3,19
Original Label,Perturbation Category,Count
0,1,5
0,2,4
0,3,6
0,4,3
0,5,7
1,0,3
1,2,1
1,3,1
1,4,2
1,5,2
2,0,2
2,1,4
2,3,1
2,5,1
3,0,2
3,1,1
3,2,4
3,4,1
3,5,2
4,0,3
4,1,5
4,2,6
4,3,4
4,5,3
5,0,19
5,1,13
5,2,14
5,3,15
Original Label,Perturbation Category,Count
0,1,8
0,2,4
0,3,6
0,4,5
0,5,2
1,0,2
1,2,4
1,4,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,2
2,5,2
3,0,3
3,1,3
3,5,4
4,0,3
4,1,5
4,2,2
4,3,3
4,5,8
5,0,20
5,1,17
5,2,10
5,3,14
Original Label,Perturbation Category,Count
0,1,6
0,2,2
0,3,3
0,4,10
0,5,4
1,0,4
1,2,1
1,3,2
1,4,1
1,5,2
2,0,2
2,1,2
2,4,2
2,5,2
3,0,1
3,2,3
3,4,5
3,5,1
4,0,3
4,1,5
4,2,4
4,3,2
4,5,7
5,0,14
5,1,15
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,7
0,2,4
0,3,3
0,4,7
0,5,4
1,0,1
1,2,3
1,3,1
1,4,4
1,5,1
2,0,1
2,3,3
2,4,2
2,5,3
3,0,1
3,1,1
3,2,2
3,4,2
3,5,4
4,0,8
4,1,2
4,2,6
4,3,3
4,5,1
5,0,13
5,1,16
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,3
0,2,3
0,3,6
0,4,9
0,5,4
1,0,3
1,2,2
1,3,1
1,4,1
1,5,2
2,0,4
2,3,1
2,5,4
3,0,2
3,1,2
3,2,1
3,4,3
3,5,3
4,0,4
4,1,1
4,2,7
4,3,4
4,5,4
5,0,8
5,1,15
5,2,18
5,3,19
Original Label,Perturbation Category,Count
0,1,5
0,2,4
0,3,6
0,4,3
0,5,7
1,0,3
1,2,1
1,3,1
1,4,2
1,5,2
2,0,2
2,1,4
2,3,1
2,5,1
3,0,2
3,1,1
3,2,4
3,4,1
3,5,2
4,0,3
4,1,5
4,2,6
4,3,4
4,5,3
5,0,19
5,1,13
5,2,14
5,3,15
Original Label,Perturbation Category,Count
0,1,8
0,2,4
0,3,6
0,4,5
0,5,2
1,0,2
1,2,4
1,4,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,2
2,5,2
3,0,3
3,1,3
3,5,4
4,0,3
4,1,5
4,2,2
4,3,3
4,5,8
5,0,20
5,1,17
5,2,10
5,3,14
Original Label,Perturbation Category,Count
0,1,6
0,2,2
0,3,3
0,4,10
0,5,4
1,0,4
1,2,1
1,3,2
1,4,1
1,5,2
2,0,2
2,1,2
2,4,2
2,5,2
3,0,1
3,2,3
3,4,5
3,5,1
4,0,3
4,1,5
4,2,4
4,3,2
4,5,7
5,0,14
5,1,15
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,7
0,2,4
0,3,3
0,4,7
0,5,4
1,0,1
1,2,3
1,3,1
1,4,4
1,5,1
2,0,1
2,3,3
2,4,2
2,5,3
3,0,1
3,1,1
3,2,2
3,4,2
3,5,4
4,0,8
4,1,2
4,2,6
4,3,3
4,5,1
5,0,13
5,1,16
5,2,16
5,3,15
Original Label,Perturbation Category,Count
0,1,3
0,2,3
0,3,6
0,4,9
0,5,4
1,0,3
1,2,2
1,3,1
1,4,1
1,5,2
2,0,4
2,3,1
2,5,4
3,0,2
3,1,2
3,2,1
3,4,3
3,5,3
4,0,4
4,1,1
4,2,7
4,3,4
4,5,4
5,0,8
5,1,15
5,2,18
5,3,19
Original Label,Perturbation Category,Count
0,1,5
0,2,4
0,3,6
0,4,3
0,5,7
1,0,3
1,2,1
1,3,1
1,4,2
1,5,2
2,0,2
2,1,4
2,3,1
2,5,1
3,0,2
3,1,1
3,2,4
3,4,1
3,5,2
4,0,3
4,1,5
4,2,6
4,3,4
4,5,3
5,0,19
5,1,13
5,2,14
5,3,15
Original Label,Perturbation Category,Count
0,1,8
0,2,4
0,3,6
0,4,5
0,5,2
1,0,2
1,2,4
1,4,1
1,5,3
2,0,2
2,1,1
2,3,1
2,4,2
2,5,2
3,0,3
3,1,3
3,5,4
4,0,3
4,1,5
4,2,2
4,3,3
4,5,8
5,0,20
5,1,17
5,2,10
5,3,14
Original Label,Perturbation Category,Count
0,1,4
0,2,7
0,3,5
0,4,4
0,5,5
1,0,4
1,2,3
1,3,2
1,5,1
2,0,1
2,1,2
2,3,1
2,4,2
2,5,2
3,0,2
3,1,2
3,2,3
3,4,1
3,5,2
4,0,4
4,1,7
4,2,3
4,3,3
4,5,4
5,0,18
5,1,12
5,2,12
5,3,18
Original Label,Perturbation Category,Count
0,1,2
0,2,3
0,3,8
0,4,3
0,5,9
1,0,1
1,3,3
1,4,2
1,5,4
2,0,3
2,1,2
2,3,4
3,1,2
3,2,2
3,4,3
3,5,3
4,0,5
4,1,4
4,2,3
4,3,5
4,5,3
5,0,17
5,1,13
5,2,15
5,3,15
Original Label,Perturbation Category,Count
0,1,6
0,2,7
0,3,4
0,4,1
0,5,7
1,2,2
1,3,1
1,4,4
1,5,2
2,0,2
2,1,1
2,3,2
2,4,2
2,5,2
3,0,3
3,1,3
3,2,1
3,4,1
3,5,3
4,0,3
4,1,7
4,2,4
4,3,3
4,5,3
5,0,17
5,1,12
5,2,9
5,3,22
Original Label,Perturbation Category,Count
0,1,3
0,2,6
0,3,5
0,4,5
0,5,6
1,2,3
1,3,3
1,4,2
1,5,1
2,0,1
2,1,4
2,5,3
3,0,2
3,1,2
3,4,3
3,5,3
4,0,5
4,1,4
4,2,3
4,3,5
4,5,4
5,0,17
5,1,14
5,2,12
5,3,18
Original Label,Perturbation Category,Count
0,1,6
0,2,9
0,3,8
0,4,7
0,5,5
1,0,5
1,2,4
1,3,3
1,4,6
1,5,3
2,0,1
2,1,4
2,4,1
2,5,3
3,0,4
3,1,4
3,2,3
3,4,2
3,5,3
4,0,6
4,1,3
4,2,7
4,3,5
4,5,6
5,0,596
5,1,576
5,2,590
5,3,562
Original Label,Perturbation Category,Count
0,1,2
0,2,3
0,3,3
0,5,3
1,2,1
1,4,2
1,5,1
2,4,2
2,5,2
3,0,1
3,1,1
3,2,1
3,4,3
3,5,1
4,0,3
4,1,3
4,2,3
4,3,2
4,5,3
5,0,458
5,1,462
5,2,482
5,3,465
Original Label,Perturbation Category,Count
0,1,3
0,2,3
0,3,1
0,4,2
0,5,3
1,0,1
1,2,1
1,4,4
1,5,1
2,0,2
2,1,2
2,4,2
2,5,2
3,0,1
3,2,3
3,4,1
3,5,2
4,0,1
4,1,2
4,3,1
4,5,3
5,0,550
5,1,527
5,2,535
5,3,563
Original Label,Perturbation Category,Count
0,1,2
0,2,3
0,3,6
0,4,3
0,5,4
1,4,2
1,5,3
2,0,1
2,1,4
2,3,2
2,4,2
2,5,3
3,0,1
3,1,2
3,2,2
3,4,2
3,5,4
4,0,8
4,1,8
4,2,8
4,3,13
4,5,8
5,0,492
5,1,473
5,2,491
5,3,472
Original Label,Perturbation Category,Count
0,1,10
0,2,5
0,3,5
0,4,7
0,5,8
1,0,3
1,2,5
1,3,6
1,4,5
1,5,2
2,0,1
2,1,2
2,3,1
2,5,5
3,0,1
3,1,2
3,2,7
3,4,3
3,5,3
4,0,7
4,1,6
4,2,3
4,3,6
4,5,5
5,0,577
5,1,580
5,2,576
5,3,591
Original Label,Perturbation Category,Count
0,1,2
0,2,2
0,3,2
0,4,4
0,5,1
1,0,2
1,4,1
1,5,1
2,0,1
2,3,1
2,4,1
2,5,1
3,0,3
3,2,1
3,4,3
4,0,2
4,1,1
4,2,6
4,3,3
4,5,2
5,0,509
5,1,443
5,2,453
5,3,462
Original Label,Perturbation Category,Count
0,1,2
0,2,2
0,3,4
0,4,3
0,5,1
1,0,2
1,2,3
1,3,1
1,4,1
2,0,1
2,1,1
2,3,2
2,4,3
2,5,1
3,0,2
3,1,1
3,2,2
3,5,2
4,0,2
4,3,2
4,5,3
5,0,533
5,1,525
5,2,549
5,3,568
Original Label,Perturbation Category,Count
0,1,1
0,2,6
0,3,5
0,4,5
0,5,1
1,0,1
1,3,2
1,4,1
1,5,1
2,0,1
2,1,3
2,3,2
2,4,3
2,5,3
3,0,4
3,2,1
3,4,4
3,5,2
4,0,10
4,1,9
4,2,4
4,3,11
4,5,11
5,0,514
5,1,462
5,2,479
5,3,473
Original Label,Perturbation Category,Count
0,1,10
0,2,7
0,3,5
0,4,6
0,5,7
1,0,4
1,2,6
1,3,4
1,4,4
1,5,3
2,0,2
2,1,1
2,4,4
2,5,2
3,0,5
3,1,2
3,2,4
3,4,2
3,5,3
4,0,6
4,1,7
4,2,4
4,3,8
4,5,2
5,0,570
5,1,566
5,2,588
5,3,600
Original Label,Perturbation Category,Count
0,1,3
0,3,2
0,4,3
0,5,3
1,0,1
1,5,3
2,0,1
2,1,1
2,5,2
3,0,3
3,1,2
3,2,1
3,5,1
4,0,4
4,1,3
4,3,3
4,5,4
5,0,478
5,1,451
5,2,498
5,3,440
Original Label,Perturbation Category,Count
0,1,1
0,2,2
0,3,2
0,4,3
0,5,4
1,0,3
1,2,2
1,4,1
1,5,1
2,0,2
2,1,2
2,3,1
2,4,2
2,5,1
3,0,3
3,2,1
3,4,1
3,5,2
4,0,2
4,1,1
4,2,2
4,5,2
5,0,557
5,1,554
5,2,512
5,3,552
Original Label,Perturbation Category,Count
0,1,3
0,2,7
0,3,7
0,4,1
1,2,2
1,4,2
1,5,1
2,0,1
2,3,2
2,4,6
2,5,3
3,0,3
3,1,3
3,2,2
3,4,1
3,5,2
4,0,11
4,1,7
4,2,8
4,3,13
4,5,6
5,0,488
5,1,495
5,2,464
5,3,481
Original Label,Perturbation Category,Count
0,1,7
0,2,12
0,3,4
0,4,5
0,5,7
1,0,8
1,2,7
1,3,4
1,4,2
2,0,2
2,1,2
2,3,2
2,4,1
2,5,2
3,0,3
3,1,1
3,2,1
3,4,7
3,5,4
4,0,9
4,1,6
4,2,1
4,3,5
4,5,6
5,0,563
5,1,576
5,2,560
5,3,625
Original Label,Perturbation Category,Count
0,1,4
0,2,1
0,3,2
0,4,2
0,5,2
1,3,3
1,4,1
2,0,3
2,3,1
3,0,2
3,1,1
3,2,3
3,4,1
4,0,3
4,1,1
4,2,3
4,3,2
4,5,5
5,0,448
5,1,459
5,2,461
5,3,499
Original Label,Perturbation Category,Count
0,1,4
0,2,2
0,3,2
0,4,4
1,0,1
1,3,4
1,5,2
2,0,1
2,4,5
2,5,2
3,0,2
3,1,2
3,4,2
3,5,1
4,0,2
4,1,3
4,3,1
4,5,1
5,0,569
5,1,554
5,2,526
5,3,526
Original Label,Perturbation Category,Count
0,1,3
0,2,3
0,3,4
0,4,3
0,5,5
1,2,1
1,3,1
1,4,1
1,5,2
2,0,4
2,1,1
2,3,1
2,4,2
2,5,4
3,0,1
3,1,2
3,2,2
3,4,3
3,5,3
4,0,11
4,1,7
4,2,13
4,3,8
4,5,6
5,0,466
5,1,482
5,2,515
5,3,465
