Original Label,Perturbation Category,Count
0,5,6
1,0,3
1,3,3
1,4,2
1,5,1
2,0,1
2,1,1
2,3,2
2,4,3
2,5,2
3,0,1
3,1,4
3,2,2
3,4,2
3,5,2
4,0,4
4,1,5
4,2,5
4,3,3
4,5,3
5,0,9
5,1,14
5,2,12
5,3,6
5,4,19
Original Label,Perturbation Category,Count
0,1,5
0,2,5
0,3,3
0,4,7
0,5,5
1,0,1
1,2,2
1,3,1
1,4,3
1,5,2
2,0,1
2,1,4
2,3,2
2,5,1
3,0,3
3,1,2
3,2,2
3,4,1
3,5,2
4,0,4
4,1,6
4,2,2
4,3,5
4,5,4
5,0,8
5,1,14
5,2,11
5,3,15
5,4,13
Original Label,Perturbation Category,Count
0,1,5
0,2,2
0,3,5
0,4,7
0,5,6
1,0,2
1,2,4
1,3,1
1,4,1
1,5,2
2,0,1
2,1,2
2,3,1
2,5,4
3,0,5
3,1,2
3,5,3
4,0,4
4,1,4
4,2,6
4,5,7
5,0,14
5,1,15
5,2,15
5,3,7
5,4,10
Original Label,Perturbation Category,Count
0,1,3
0,2,3
0,3,4
0,4,9
0,5,6
1,0,2
1,2,3
1,3,2
1,4,1
1,5,2
2,1,4
2,4,1
2,5,3
3,0,2
3,2,1
3,4,5
3,5,2
4,0,3
4,1,3
4,2,7
4,3,4
4,5,4
5,0,15
5,1,9
5,2,12
5,3,16
5,4,8
Original Label,Perturbation Category,Count
0,1,2
0,2,8
0,3,2
0,4,7
0,5,6
1,0,1
1,2,1
1,3,4
1,4,1
1,5,3
2,0,1
2,1,2
2,3,2
2,4,1
2,5,3
3,0,2
3,1,3
3,2,2
3,4,2
3,5,1
4,0,3
4,1,5
4,2,5
4,3,3
4,5,4
5,0,16
5,1,12
5,2,11
5,3,13
5,4,8
Original Label,Perturbation Category,Count
0,1,3
0,2,4
0,3,7
0,4,6
0,5,5
1,0,1
1,2,2
1,3,3
1,4,1
1,5,2
2,0,1
2,1,2
2,3,3
2,4,1
2,5,2
3,0,3
3,1,1
3,2,3
3,4,3
3,5,1
4,0,3
4,1,7
4,2,4
4,3,3
4,5,3
5,0,15
5,1,8
5,2,6
5,3,13
5,4,18
Original Label,Perturbation Category,Count
0,1,4
0,2,6
0,3,5
0,4,7
0,5,3
1,0,1
1,2,4
1,4,2
1,5,2
2,1,4
2,3,1
2,4,2
2,5,1
3,1,1
3,2,2
3,4,3
3,5,4
4,0,4
4,1,3
4,2,4
4,3,4
4,5,6
5,0,12
5,1,11
5,2,10
5,3,15
5,4,13
Original Label,Perturbation Category,Count
0,1,6
0,2,4
0,3,5
0,4,5
0,5,5
1,0,3
1,2,2
1,3,3
1,4,1
1,5,1
2,0,2
2,1,1
2,3,4
2,4,1
3,0,4
3,1,3
3,2,1
3,5,2
4,0,5
4,1,6
4,2,3
4,3,2
4,5,5
5,0,10
5,1,13
5,2,12
5,3,13
5,4,13
Original Label,Perturbation Category,Count
0,1,2
0,2,2
0,3,7
0,4,6
0,5,8
1,0,2
1,2,4
1,4,3
1,5,1
2,0,1
2,1,3
2,3,1
2,4,1
2,5,2
3,1,4
3,2,2
3,4,4
4,0,2
4,1,1
4,2,3
4,3,11
4,5,4
5,0,15
5,1,12
5,2,11
5,3,12
5,4,10
Original Label,Perturbation Category,Count
0,1,3
0,2,3
0,3,10
0,4,5
0,5,4
1,0,1
1,2,4
1,3,3
1,4,1
1,5,1
2,0,2
2,3,2
2,4,3
2,5,2
3,0,1
3,1,3
3,2,1
3,4,1
3,5,4
4,0,3
4,1,4
4,2,6
4,3,5
4,5,2
5,0,15
5,1,8
5,2,12
5,3,15
5,4,10
Original Label,Perturbation Category,Count
0,1,4
0,2,5
0,3,4
0,4,8
0,5,4
1,0,1
1,3,5
1,4,2
1,5,1
2,0,3
2,1,3
2,4,1
2,5,2
3,0,2
3,1,3
3,4,1
3,5,5
4,0,1
4,1,6
4,2,4
4,3,5
4,5,4
5,0,16
5,1,12
5,2,10
5,3,9
5,4,13
Original Label,Perturbation Category,Count
0,1,3
0,2,5
0,3,8
0,4,5
0,5,4
1,2,4
1,3,2
1,4,2
1,5,1
2,0,2
2,1,2
2,3,4
3,0,1
3,1,2
3,2,2
3,4,3
3,5,2
4,0,3
4,1,2
4,2,4
4,3,5
4,5,7
5,0,12
5,1,14
5,2,14
5,3,11
5,4,10
Original Label,Perturbation Category,Count
0,1,6
0,2,4
0,3,5
0,4,5
0,5,5
1,0,3
1,2,2
1,3,3
1,4,1
1,5,1
2,0,2
2,1,1
2,3,4
2,4,1
3,0,4
3,1,3
3,2,1
3,5,2
4,0,5
4,1,6
4,2,3
4,3,2
4,5,5
5,0,10
5,1,13
5,2,12
5,3,13
5,4,13
Original Label,Perturbation Category,Count
0,1,2
0,2,5
0,3,2
0,4,8
0,5,8
1,0,2
1,2,1
1,3,4
1,4,3
2,0,1
2,1,1
2,3,1
2,4,3
2,5,2
3,0,2
3,1,1
3,2,2
3,4,3
3,5,2
4,0,6
4,1,2
4,2,8
4,3,2
4,5,3
5,0,9
5,1,13
5,2,18
5,3,9
5,4,11
Original Label,Perturbation Category,Count
0,1,5
0,2,4
0,3,7
0,4,3
0,5,6
1,0,4
1,2,1
1,3,4
1,4,1
2,0,1
2,1,3
2,4,2
2,5,3
3,0,1
3,1,2
3,2,4
3,4,1
3,5,2
4,0,7
4,1,1
4,2,3
4,3,2
4,5,7
5,0,13
5,1,10
5,2,11
5,3,15
5,4,11
Original Label,Perturbation Category,Count
0,1,7
0,2,3
0,3,6
0,4,6
0,5,3
1,0,3
1,3,3
1,4,2
1,5,1
2,0,2
2,3,3
2,4,2
2,5,2
3,1,4
3,2,1
3,4,3
3,5,3
4,0,1
4,1,7
4,2,4
4,3,7
4,5,1
5,0,8
5,1,8
5,2,13
5,3,10
5,4,21
Original Label,Perturbation Category,Count
0,1,6
0,2,5
0,3,6
0,4,4
0,5,4
1,0,1
1,2,1
1,3,2
1,4,2
1,5,3
2,0,1
2,1,1
2,3,3
2,4,1
2,5,2
3,0,1
3,1,1
3,2,2
3,4,4
3,5,2
4,0,7
4,1,4
4,2,4
4,3,3
4,5,3
5,0,12
5,1,11
5,2,12
5,3,14
5,4,12
Original Label,Perturbation Category,Count
0,1,6
0,2,4
0,3,5
0,4,5
0,5,5
1,0,3
1,2,2
1,3,3
1,4,1
1,5,1
2,0,2
2,1,1
2,3,4
2,4,1
3,0,4
3,1,3
3,2,1
3,5,2
4,0,5
4,1,6
4,2,3
4,3,2
4,5,5
5,0,10
5,1,13
5,2,12
5,3,13
5,4,13
Original Label,Perturbation Category,Count
0,1,2
0,2,2
0,3,7
0,4,6
0,5,8
1,0,2
1,2,4
1,4,3
1,5,1
2,0,1
2,1,3
2,3,1
2,4,1
2,5,2
3,1,4
3,2,2
3,4,4
4,0,2
4,1,1
4,2,3
4,3,11
4,5,4
5,0,15
5,1,12
5,2,11
5,3,12
5,4,10
Original Label,Perturbation Category,Count
0,1,5
0,2,4
0,3,8
0,4,7
0,5,1
1,0,1
1,2,2
1,3,2
1,4,2
1,5,3
2,1,1
2,3,3
2,4,3
2,5,2
3,0,1
3,1,2
3,2,2
3,4,3
3,5,2
4,0,4
4,1,7
4,2,2
4,3,1
4,5,6
5,0,13
5,1,11
5,2,14
5,3,12
5,4,10
Original Label,Perturbation Category,Count
0,1,3
0,2,5
0,3,6
0,4,6
0,5,5
1,2,1
1,4,4
1,5,4
2,1,3
2,3,2
2,4,2
2,5,2
3,0,2
3,1,3
3,2,4
3,4,1
3,5,1
4,0,4
4,1,7
4,2,3
4,3,1
4,5,5
5,0,17
5,1,12
5,2,11
5,3,13
5,4,7
Original Label,Perturbation Category,Count
0,1,2
0,2,6
0,3,5
0,4,3
0,5,9
1,0,1
1,2,1
1,3,3
1,4,2
1,5,2
2,1,2
2,3,3
2,4,2
2,5,1
3,0,1
3,1,2
3,2,4
3,4,2
3,5,1
4,0,4
4,1,3
4,2,3
4,3,6
4,5,5
5,0,12
5,1,15
5,2,12
5,3,12
5,4,10
Original Label,Perturbation Category,Count
0,1,3
0,2,6
0,3,7
0,4,2
0,5,7
1,2,2
1,3,5
1,4,1
1,5,2
2,0,3
2,1,1
2,3,3
2,5,1
3,0,5
3,1,1
3,2,3
3,5,1
4,0,4
4,1,3
4,2,3
4,3,5
4,5,6
5,0,16
5,1,18
5,2,16
5,3,11
Original Label,Perturbation Category,Count
0,1,4
0,2,2
0,3,4
0,4,9
0,5,6
1,0,3
1,2,2
1,3,1
1,4,3
1,5,1
2,0,4
2,3,3
2,5,1
3,1,2
3,2,2
3,4,3
3,5,3
4,0,5
4,1,1
4,2,5
4,3,5
4,5,5
5,0,11
5,1,14
5,2,13
5,3,22
Original Label,Perturbation Category,Count
0,1,3
0,2,5
0,3,7
0,4,6
0,5,4
1,0,1
1,2,2
1,3,3
1,5,4
2,0,4
2,1,1
2,3,1
2,5,3
3,0,4
3,1,3
3,2,3
4,0,3
4,1,2
4,2,2
4,3,8
4,5,5
5,0,13
5,1,15
5,2,19
5,3,13
Original Label,Perturbation Category,Count
0,1,5
0,3,8
0,4,4
0,5,8
1,0,3
1,2,1
1,3,1
1,4,1
1,5,3
2,0,1
2,1,1
2,3,2
2,4,2
2,5,3
3,0,1
3,1,1
3,2,1
3,4,2
3,5,6
4,0,2
4,1,6
4,2,4
4,3,3
4,5,5
5,0,7
5,1,16
5,2,20
5,3,17
Original Label,Perturbation Category,Count
0,1,6
0,2,6
0,3,6
0,4,2
0,5,5
1,0,2
1,3,3
1,4,2
1,5,2
2,0,1
2,1,2
2,3,1
2,4,2
2,5,2
3,0,3
3,1,1
3,2,3
3,4,1
3,5,2
4,0,5
4,1,4
4,2,4
4,3,6
4,5,2
5,0,11
5,1,13
5,2,18
5,3,19
Original Label,Perturbation Category,Count
0,1,3
0,2,6
0,3,7
0,4,2
0,5,7
1,2,2
1,3,5
1,4,1
1,5,2
2,0,3
2,1,1
2,3,3
2,5,1
3,0,5
3,1,1
3,2,3
3,5,1
4,0,4
4,1,3
4,2,3
4,3,5
4,5,6
5,0,16
5,1,18
5,2,16
5,3,11
Original Label,Perturbation Category,Count
0,1,4
0,2,2
0,3,4
0,4,9
0,5,6
1,0,3
1,2,2
1,3,1
1,4,3
1,5,1
2,0,4
2,3,3
2,5,1
3,1,2
3,2,2
3,4,3
3,5,3
4,0,5
4,1,1
4,2,5
4,3,5
4,5,5
5,0,11
5,1,14
5,2,13
5,3,22
Original Label,Perturbation Category,Count
0,1,3
0,2,5
0,3,7
0,4,6
0,5,4
1,0,1
1,2,2
1,3,3
1,5,4
2,0,4
2,1,1
2,3,1
2,5,3
3,0,4
3,1,3
3,2,3
4,0,3
4,1,2
4,2,2
4,3,8
4,5,5
5,0,13
5,1,15
5,2,19
5,3,13
Original Label,Perturbation Category,Count
0,1,5
0,3,8
0,4,4
0,5,8
1,0,3
1,2,1
1,3,1
1,4,1
1,5,3
2,0,1
2,1,1
2,3,2
2,4,2
2,5,3
3,0,1
3,1,1
3,2,1
3,4,2
3,5,6
4,0,2
4,1,6
4,2,4
4,3,3
4,5,5
5,0,7
5,1,16
5,2,20
5,3,17
Original Label,Perturbation Category,Count
0,1,6
0,2,6
0,3,6
0,4,2
0,5,5
1,0,2
1,3,3
1,4,2
1,5,2
2,0,1
2,1,2
2,3,1
2,4,2
2,5,2
3,0,3
3,1,1
3,2,3
3,4,1
3,5,2
4,0,5
4,1,4
4,2,4
4,3,6
4,5,2
5,0,11
5,1,13
5,2,18
5,3,19
Original Label,Perturbation Category,Count
0,1,3
0,2,6
0,3,7
0,4,2
0,5,7
1,2,2
1,3,5
1,4,1
1,5,2
2,0,3
2,1,1
2,3,3
2,5,1
3,0,5
3,1,1
3,2,3
3,5,1
4,0,4
4,1,3
4,2,3
4,3,5
4,5,6
5,0,16
5,1,18
5,2,16
5,3,11
Original Label,Perturbation Category,Count
0,1,8
0,2,3
0,3,7
0,4,5
0,5,2
1,0,1
1,2,3
1,3,1
1,4,3
1,5,2
2,3,4
2,4,1
2,5,3
3,0,1
3,1,4
3,2,3
3,5,2
4,0,4
4,1,4
4,2,2
4,3,9
4,5,2
5,0,14
5,1,13
5,2,21
5,3,12
Original Label,Perturbation Category,Count
0,1,3
0,2,2
0,3,7
0,4,7
0,5,6
1,0,2
1,2,1
1,3,2
1,4,4
1,5,1
2,1,4
2,3,4
2,5,1
3,0,2
3,2,5
3,4,2
3,5,1
4,0,7
4,1,2
4,2,5
4,3,6
5,0,14
5,1,18
5,2,16
5,3,12
Original Label,Perturbation Category,Count
0,1,4
0,2,7
0,3,4
0,4,7
0,5,3
1,0,2
1,2,3
1,3,1
1,4,2
1,5,1
2,1,2
2,4,3
2,5,4
3,0,1
3,1,2
3,2,3
3,4,2
3,5,3
4,0,1
4,1,4
4,2,9
4,3,2
4,5,4
5,0,21
5,1,13
5,2,10
5,3,16
Original Label,Perturbation Category,Count
0,1,5
0,2,5
0,3,6
0,4,5
0,5,4
1,0,2
1,2,2
1,3,2
1,4,2
1,5,1
2,0,3
2,1,1
2,3,1
2,4,1
2,5,2
3,0,1
3,1,2
3,2,2
3,4,1
3,5,4
4,0,7
4,1,1
4,2,4
4,3,4
4,5,5
5,0,19
5,1,15
5,2,16
5,3,11
Original Label,Perturbation Category,Count
0,1,6
0,2,4
0,3,5
0,4,5
0,5,5
1,0,3
1,2,2
1,3,3
1,4,1
1,5,1
2,0,2
2,1,1
2,3,4
2,4,1
3,0,4
3,1,3
3,2,1
3,5,2
4,0,5
4,1,6
4,2,3
4,3,2
4,5,5
5,0,13
5,1,18
5,2,15
5,3,15
Original Label,Perturbation Category,Count
0,1,5
0,2,5
0,3,7
0,4,3
0,5,5
1,0,2
1,2,1
1,3,2
1,4,2
1,5,3
2,1,4
2,3,1
2,4,1
2,5,2
3,0,2
3,1,1
3,2,2
3,4,4
3,5,1
4,0,2
4,1,3
4,2,3
4,3,6
4,5,7
5,0,10
5,1,16
5,2,11
5,3,23
Original Label,Perturbation Category,Count
0,1,8
0,2,1
0,3,5
0,4,7
0,5,4
1,0,1
1,2,3
1,3,1
1,4,1
1,5,4
2,0,2
2,1,1
2,3,2
2,4,2
2,5,2
3,0,1
3,1,2
3,2,4
3,4,2
3,5,1
4,0,4
4,1,2
4,2,4
4,3,6
4,5,4
5,0,10
5,1,14
5,2,13
5,3,23
Original Label,Perturbation Category,Count
0,1,6
0,2,2
0,3,7
0,4,2
0,5,8
1,0,2
1,2,2
1,3,3
1,4,2
2,0,2
2,1,2
2,3,2
2,4,2
2,5,1
3,0,3
3,1,3
3,4,1
3,5,4
4,0,5
4,1,2
4,2,6
4,3,2
4,5,5
5,0,16
5,1,11
5,2,14
5,3,19
Original Label,Perturbation Category,Count
0,1,6
0,2,3
0,3,6
0,4,6
0,5,4
1,0,1
1,2,3
1,3,2
1,4,2
1,5,1
2,1,1
2,3,5
2,4,1
2,5,1
3,0,3
3,1,1
3,2,4
3,4,1
3,5,1
4,0,6
4,1,1
4,2,4
4,3,8
4,5,2
5,0,14
5,1,17
5,2,18
5,3,12
Original Label,Perturbation Category,Count
0,1,6
0,2,4
0,3,5
0,4,5
0,5,5
1,0,3
1,2,2
1,3,3
1,4,1
1,5,1
2,0,2
2,1,1
2,3,4
2,4,1
3,0,4
3,1,3
3,2,1
3,5,2
4,0,5
4,1,6
4,2,3
4,3,2
4,5,5
5,0,13
5,1,18
5,2,15
5,3,15
Original Label,Perturbation Category,Count
0,1,8
0,2,6
0,3,5
0,4,4
0,5,2
1,0,2
1,3,3
1,4,2
1,5,3
2,0,2
2,1,2
2,4,3
2,5,1
3,0,1
3,1,1
3,2,2
3,4,3
3,5,3
4,0,5
4,1,7
4,2,3
4,3,3
4,5,3
5,0,11
5,1,11
5,2,18
5,3,20
Original Label,Perturbation Category,Count
0,1,5
0,2,8
0,3,3
0,4,3
0,5,6
1,0,3
1,2,2
1,3,2
1,4,3
2,0,2
2,1,3
2,3,1
2,4,1
2,5,2
3,0,2
3,1,1
3,2,5
3,4,1
3,5,1
4,0,6
4,1,5
4,2,3
4,3,3
4,5,3
5,0,18
5,1,8
5,2,12
5,3,22
Original Label,Perturbation Category,Count
0,1,8
0,2,2
0,3,5
0,4,5
0,5,5
1,0,3
1,3,4
1,4,1
1,5,1
2,0,1
2,1,1
2,3,2
2,4,4
2,5,1
3,0,1
3,1,2
3,2,5
3,4,3
4,0,3
4,1,5
4,2,5
4,3,5
4,5,2
5,0,14
5,1,17
5,2,17
5,3,12
Original Label,Perturbation Category,Count
0,1,4
0,2,7
0,3,2
0,4,11
0,5,1
1,0,2
1,3,2
1,4,2
1,5,3
2,0,1
2,1,2
2,3,1
2,4,3
2,5,1
3,0,3
3,1,3
3,2,1
3,4,2
3,5,1
4,0,8
4,2,3
4,3,3
4,5,7
5,0,12
5,1,20
5,2,13
5,3,16
Original Label,Perturbation Category,Count
0,1,6
0,2,4
0,3,5
0,4,5
0,5,5
1,0,3
1,2,2
1,3,3
1,4,1
1,5,1
2,0,2
2,1,1
2,3,4
2,4,1
3,0,4
3,1,3
3,2,1
3,5,2
4,0,5
4,1,6
4,2,3
4,3,2
4,5,5
5,0,13
5,1,18
5,2,15
5,3,15
Original Label,Perturbation Category,Count
0,1,8
0,2,6
0,3,5
0,4,4
0,5,2
1,0,2
1,3,3
1,4,2
1,5,3
2,0,2
2,1,2
2,4,3
2,5,1
3,0,1
3,1,1
3,2,2
3,4,3
3,5,3
4,0,5
4,1,7
4,2,3
4,3,3
4,5,3
5,0,11
5,1,11
5,2,18
5,3,20
Original Label,Perturbation Category,Count
0,1,5
0,2,8
0,3,3
0,4,3
0,5,6
1,0,3
1,2,2
1,3,2
1,4,3
2,0,2
2,1,3
2,3,1
2,4,1
2,5,2
3,0,2
3,1,1
3,2,5
3,4,1
3,5,1
4,0,6
4,1,5
4,2,3
4,3,3
4,5,3
5,0,18
5,1,8
5,2,12
5,3,22
Original Label,Perturbation Category,Count
0,1,8
0,2,2
0,3,5
0,4,5
0,5,5
1,0,3
1,3,4
1,4,1
1,5,1
2,0,1
2,1,1
2,3,2
2,4,4
2,5,1
3,0,1
3,1,2
3,2,5
3,4,3
4,0,3
4,1,5
4,2,5
4,3,5
4,5,2
5,0,14
5,1,17
5,2,17
5,3,12
Original Label,Perturbation Category,Count
0,1,4
0,2,7
0,3,2
0,4,11
0,5,1
1,0,2
1,3,2
1,4,2
1,5,3
2,0,1
2,1,2
2,3,1
2,4,3
2,5,1
3,0,3
3,1,3
3,2,1
3,4,2
3,5,1
4,0,8
4,2,3
4,3,3
4,5,7
5,0,12
5,1,20
5,2,13
5,3,16
Original Label,Perturbation Category,Count
0,1,3
0,2,6
0,3,7
0,4,2
0,5,7
1,2,2
1,3,5
1,4,1
1,5,2
2,0,3
2,1,1
2,3,3
2,5,1
3,0,5
3,1,1
3,2,3
3,5,1
4,0,4
4,1,3
4,2,3
4,3,5
4,5,6
5,0,16
5,1,18
5,2,16
5,3,11
Original Label,Perturbation Category,Count
0,1,4
0,2,2
0,3,4
0,4,9
0,5,6
1,0,3
1,2,2
1,3,1
1,4,3
1,5,1
2,0,4
2,3,3
2,5,1
3,1,2
3,2,2
3,4,3
3,5,3
4,0,5
4,1,1
4,2,5
4,3,5
4,5,5
5,0,11
5,1,14
5,2,13
5,3,22
Original Label,Perturbation Category,Count
0,1,3
0,2,5
0,3,7
0,4,6
0,5,4
1,0,1
1,2,2
1,3,3
1,5,4
2,0,4
2,1,1
2,3,1
2,5,3
3,0,4
3,1,3
3,2,3
4,0,3
4,1,2
4,2,2
4,3,8
4,5,5
5,0,13
5,1,15
5,2,19
5,3,13
Original Label,Perturbation Category,Count
0,1,5
0,3,8
0,4,4
0,5,8
1,0,3
1,2,1
1,3,1
1,4,1
1,5,3
2,0,1
2,1,1
2,3,2
2,4,2
2,5,3
3,0,1
3,1,1
3,2,1
3,4,2
3,5,6
4,0,2
4,1,6
4,2,4
4,3,3
4,5,5
5,0,7
5,1,16
5,2,20
5,3,17
Original Label,Perturbation Category,Count
0,1,6
0,2,6
0,3,6
0,4,2
0,5,5
1,0,2
1,3,3
1,4,2
1,5,2
2,0,1
2,1,2
2,3,1
2,4,2
2,5,2
3,0,3
3,1,1
3,2,3
3,4,1
3,5,2
4,0,5
4,1,4
4,2,4
4,3,6
4,5,2
5,0,11
5,1,13
5,2,18
5,3,19
Original Label,Perturbation Category,Count
0,1,3
0,2,6
0,3,7
0,4,2
0,5,7
1,2,2
1,3,5
1,4,1
1,5,2
2,0,3
2,1,1
2,3,3
2,5,1
3,0,5
3,1,1
3,2,3
3,5,1
4,0,4
4,1,3
4,2,3
4,3,5
4,5,6
5,0,16
5,1,18
5,2,16
5,3,11
Original Label,Perturbation Category,Count
0,1,4
0,2,2
0,3,4
0,4,9
0,5,6
1,0,3
1,2,2
1,3,1
1,4,3
1,5,1
2,0,4
2,3,3
2,5,1
3,1,2
3,2,2
3,4,3
3,5,3
4,0,5
4,1,1
4,2,5
4,3,5
4,5,5
5,0,11
5,1,14
5,2,13
5,3,22
Original Label,Perturbation Category,Count
0,1,3
0,2,5
0,3,7
0,4,6
0,5,4
1,0,1
1,2,2
1,3,3
1,5,4
2,0,4
2,1,1
2,3,1
2,5,3
3,0,4
3,1,3
3,2,3
4,0,3
4,1,2
4,2,2
4,3,8
4,5,5
5,0,13
5,1,15
5,2,19
5,3,13
Original Label,Perturbation Category,Count
0,1,5
0,3,8
0,4,4
0,5,8
1,0,3
1,2,1
1,3,1
1,4,1
1,5,3
2,0,1
2,1,1
2,3,2
2,4,2
2,5,3
3,0,1
3,1,1
3,2,1
3,4,2
3,5,6
4,0,2
4,1,6
4,2,4
4,3,3
4,5,5
5,0,7
5,1,16
5,2,20
5,3,17
Original Label,Perturbation Category,Count
0,1,6
0,2,6
0,3,6
0,4,2
0,5,5
1,0,2
1,3,3
1,4,2
1,5,2
2,0,1
2,1,2
2,3,1
2,4,2
2,5,2
3,0,3
3,1,1
3,2,3
3,4,1
3,5,2
4,0,5
4,1,4
4,2,4
4,3,6
4,5,2
5,0,11
5,1,13
5,2,18
5,3,19
Original Label,Perturbation Category,Count
0,1,3
0,2,6
0,3,7
0,4,2
0,5,7
1,2,2
1,3,5
1,4,1
1,5,2
2,0,3
2,1,1
2,3,3
2,5,1
3,0,5
3,1,1
3,2,3
3,5,1
4,0,4
4,1,3
4,2,3
4,3,5
4,5,6
5,0,16
5,1,18
5,2,16
5,3,11
Original Label,Perturbation Category,Count
0,1,8
0,2,3
0,3,7
0,4,5
0,5,2
1,0,1
1,2,3
1,3,1
1,4,3
1,5,2
2,3,4
2,4,1
2,5,3
3,0,1
3,1,4
3,2,3
3,5,2
4,0,4
4,1,4
4,2,2
4,3,9
4,5,2
5,0,14
5,1,13
5,2,21
5,3,12
Original Label,Perturbation Category,Count
0,1,3
0,2,2
0,3,7
0,4,7
0,5,6
1,0,2
1,2,1
1,3,2
1,4,4
1,5,1
2,1,4
2,3,4
2,5,1
3,0,2
3,2,5
3,4,2
3,5,1
4,0,7
4,1,2
4,2,5
4,3,6
5,0,14
5,1,18
5,2,16
5,3,12
Original Label,Perturbation Category,Count
0,1,4
0,2,7
0,3,4
0,4,7
0,5,3
1,0,2
1,2,3
1,3,1
1,4,2
1,5,1
2,1,2
2,4,3
2,5,4
3,0,1
3,1,2
3,2,3
3,4,2
3,5,3
4,0,1
4,1,4
4,2,9
4,3,2
4,5,4
5,0,21
5,1,13
5,2,10
5,3,16
Original Label,Perturbation Category,Count
0,1,5
0,2,5
0,3,6
0,4,5
0,5,4
1,0,2
1,2,2
1,3,2
1,4,2
1,5,1
2,0,3
2,1,1
2,3,1
2,4,1
2,5,2
3,0,1
3,1,2
3,2,2
3,4,1
3,5,4
4,0,7
4,1,1
4,2,4
4,3,4
4,5,5
5,0,19
5,1,15
5,2,16
5,3,11
Original Label,Perturbation Category,Count
0,1,6
0,2,4
0,3,5
0,4,5
0,5,5
1,0,3
1,2,2
1,3,3
1,4,1
1,5,1
2,0,2
2,1,1
2,3,4
2,4,1
3,0,4
3,1,3
3,2,1
3,5,2
4,0,5
4,1,6
4,2,3
4,3,2
4,5,5
5,0,13
5,1,18
5,2,15
5,3,15
Original Label,Perturbation Category,Count
0,1,5
0,2,5
0,3,7
0,4,3
0,5,5
1,0,2
1,2,1
1,3,2
1,4,2
1,5,3
2,1,4
2,3,1
2,4,1
2,5,2
3,0,2
3,1,1
3,2,2
3,4,4
3,5,1
4,0,2
4,1,3
4,2,3
4,3,6
4,5,7
5,0,10
5,1,16
5,2,11
5,3,23
Original Label,Perturbation Category,Count
0,1,8
0,2,1
0,3,5
0,4,7
0,5,4
1,0,1
1,2,3
1,3,1
1,4,1
1,5,4
2,0,2
2,1,1
2,3,2
2,4,2
2,5,2
3,0,1
3,1,2
3,2,4
3,4,2
