Project_Group,Test_case,Tokens(Sorted by Importance),Attribution_Scores(Sorted),Predicted_Class,True_Class,Test_Pred_Logit,Test_Confidence_Score
3,"['    @Test\n    public void testConfigIdInvalidUUID()\n    {\n        when(myRepairScheduler.getCurrentRepairJobs()).thenReturn(Collections.emptyList());\n\n        String response = repairManagementREST.jobConfig(""123"");\n\n        assertThat(response).isEqualTo(""{}"");\n    }\n']",Management;obs;Repair;response;qual;Config;Collections;List;Return;job,6.984919309616089e-10;6.984919309616089e-10;6.402842700481415e-10;5.820766091346741e-10;2.837623469531536e-10;1.1641532182693481e-10;1.1641532182693481e-10;8.731149137020111e-11;5.820766091346741e-11;0.0,5,5,"[-5.894981861114502, -5.752697944641113, -6.393007755279541, -5.480356216430664, -5.482121467590332, -0.016057105734944344]",0.9840710163116455
3,"['    @Test\n    public void testScheduleRepair() throws EcChronosException\n    {\n        long expectedLastRepairedAt = 234;\n        long repairInterval = 123;\n\n        RepairJobView repairJobView = new TestUtils.ScheduledRepairJobBuilder()\n                .withKeyspace(""ks"")\n                .withTable(""tb"")\n                .withLastRepairedAt(expectedLastRepairedAt)\n                .withRepairInterval(repairInterval)\n                .build();\n        ScheduledRepairJob expectedResponse = new ScheduledRepairJob(repairJobView);\n\n        when(myOnDemandRepairScheduler.scheduleJob(myTableReferenceFactory.forTable(""ks"",""tb""))).thenReturn(repairJobView);\n        ScheduledRepairJob response = GSON.fromJson(repairManagementREST.scheduleJob(""ks"", ""tb""), ScheduledRepairJob.class);\n        assertThat(response).isEqualTo(expectedResponse);\n    }\n']",Interval;Keyspace;View;Repaired;Repair;View;my;SON;cheduler;Interval,6.83940015733242e-10;4.729372449219227e-10;3.4924596548080444e-10;2.6193447411060333e-10;2.6193447411060333e-10;2.0372681319713593e-10;1.7462298274040222e-10;1.7462298274040222e-10;1.7462298274040222e-10;1.6007106751203537e-10,5,5,"[-5.8666534423828125, -5.686782360076904, -6.33353328704834, -5.410993576049805, -5.524615287780762, -0.016589906066656113]",0.9835468530654907
3,['    @Test\n    public void testCloseAllLocks()\n    {\n        List<DummyLock> locks = new ArrayList<>();\n        for (int i = 0; i < 10; i++)\n        {\n            locks.add(new DummyLock());\n        }\n\n        new LockCollection(locks).close();\n\n        for (DummyLock lock : locks)\n        {\n            assertThat(lock.closed).isTrue();\n        }\n    }\n'],ummy;ummy;ummy;Lock;Lock;True;new;new;All;locks,3.4924596548080444e-10;3.055902197957039e-10;2.9103830456733704e-10;1.4551915228366852e-10;1.1641532182693481e-10;1.0913936421275139e-10;1.0186340659856796e-10;5.820766091346741e-11;5.820766091346741e-11;5.820766091346741e-11,5,5,"[-5.8563456535339355, -5.676859378814697, -6.259869575500488, -5.340628147125244, -5.4572882652282715, -0.01740597002208233]",0.9827445149421692
3,['    @Test\n    public void testCloseAllLocksOneThrowing()\n    {\n        List<DistributedLock> locks = new ArrayList<>();\n        for (int i = 0; i < 4; i++)\n        {\n            locks.add(new DummyLock());\n        }\n\n        locks.add(new ThrowingLock());\n\n        for (int i = 0; i < 5; i++)\n        {\n            locks.add(new DummyLock());\n        }\n\n        new LockCollection(locks).close();\n\n        for (DistributedLock lock : locks)\n        {\n            if (lock instanceof DummyLock)\n            {\n                assertThat(((DummyLock) lock).closed).isTrue();\n            }\n        }\n    }\n'],One;ummy;Lock;Distributed;ocks;Lock;Array;Lock;closed;instanceof,2.3283064365386963e-10;2.3283064365386963e-10;1.7462298274040222e-10;1.7462298274040222e-10;1.6007106751203537e-10;1.0186340659856796e-10;8.731149137020111e-11;8.731149137020111e-11;8.003553375601768e-11;7.275957614183426e-11,5,5,"[-5.8336968421936035, -5.646196365356445, -6.231312274932861, -5.291941165924072, -5.472878932952881, -0.017813928425312042]",0.9823439121246338
3,['    @Test\n    public void testInsertRemoveOne()\n    {\n        DummyJob job = new DummyJob(Priority.LOW);\n\n        queue.add(job);\n\n        assertThat(queue.iterator()).toIterable().containsExactly(job);\n    }\n'],Priority;Insert;iterator;job;ummy;new;job;contains;queue;Exactly,1.3387762010097504e-09;8.149072527885437e-10;3.7834979593753815e-10;3.4924596548080444e-10;2.9103830456733704e-10;2.6193447411060333e-10;2.3283064365386963e-10;1.3096723705530167e-10;1.1641532182693481e-10;5.820766091346741e-11,5,5,"[-5.877298355102539, -5.7141804695129395, -6.331674575805664, -5.445578575134277, -5.4444146156311035, -0.016653921455144882]",0.9834839701652527
3,"['    @Test\n    public void testInsertDifferentPrio()\n    {\n        DummyJob job = new DummyJob(Priority.LOW);\n        DummyJob job2 = new DummyJob(Priority.HIGH);\n\n        queue.add(job);\n        queue.add(job2);\n\n        assertThat(queue.iterator()).toIterable().containsExactly(job2, job);\n    }\n']",ummy;queue;Iterable;queue;IGH;Different;Job;job;job;job,5.238689482212067e-10;3.4924596548080444e-10;2.9103830456733704e-10;2.3283064365386963e-10;2.3283064365386963e-10;2.3283064365386963e-10;2.0372681319713593e-10;2.0372681319713593e-10;1.7462298274040222e-10;1.1641532182693481e-10,5,5,"[-5.867587089538574, -5.719516754150391, -6.319151878356934, -5.418125629425049, -5.450366973876953, -0.016782643273472786]",0.9833574295043945
3,['    @Test\n    public void testEmptyQueue()\n    {\n        assertThat(queue.iterator()).toIterable().isEmpty();\n    }\n'],iterator;Empty;to;Empty;That;Iterable;Queue;queue,1.280568540096283e-09;4.656612873077393e-10;2.0372681319713593e-10;-1.1641532182693481e-10;-2.3283064365386963e-10;-3.4924596548080444e-10;-1.862645149230957e-09;-1.862645149230957e-09,5,5,"[-5.874992370605469, -5.717678546905518, -6.325738906860352, -5.456637382507324, -5.410337924957275, -0.016763534396886826]",0.9833762049674988
3,"['    @Test\n    public void testNonRunnableQueueIsEmpty() throws ScheduledJobException\n    {\n        final int nJobs = 10;\n\n        for (int i = 0; i < nJobs; i++)\n        {\n            queue.add(new RunnableOnce(Priority.LOW));\n        }\n\n        for (ScheduledJob job : queue)\n        {\n            job.postExecute(true, null);\n        }\n\n        assertThat(queue.iterator()).toIterable().isEmpty();\n    }\n']",Priority;Run;Once;Job;Run;That;obs;final;job;true,4.0745362639427185e-10;4.0745362639427185e-10;3.2014213502407074e-10;2.6193447411060333e-10;1.7462298274040222e-10;1.4551915228366852e-10;1.4551915228366852e-10;1.1641532182693481e-10;9.458744898438454e-11;8.731149137020111e-11,5,5,"[-5.890627861022949, -5.714263916015625, -6.335700988769531, -5.419568061828613, -5.503408908843994, -0.016472650691866875]",0.9836624264717102
3,"['    @Test\n    public void testRemoveJobInQueueIsPossible()\n    {\n        DummyJob job = new DummyJob(Priority.HIGH);\n        DummyJob job2 = new DummyJob(Priority.LOW);\n\n        queue.add(job);\n        queue.add(job2);\n\n        Iterator<ScheduledJob> iterator = queue.iterator();\n\n        queue.remove(job2);\n\n        assertThat(iterator).toIterable().containsExactly(job, job2);\n        assertThat(queue.iterator()).toIterable().containsExactly(job);\n    }\n']",job;OW;Job;IGH;job;new;ummy;add;add;queue,6.984919309616089e-10;6.693881005048752e-10;5.820766091346741e-10;3.4924596548080444e-10;2.3283064365386963e-10;2.3283064365386963e-10;2.3283064365386963e-10;2.0372681319713593e-10;1.7462298274040222e-10;1.5279510989785194e-10,5,5,"[-5.860117435455322, -5.719515323638916, -6.303497791290283, -5.379194259643555, -5.467538356781006, -0.01693795435130596]",0.9832047820091248
3,"['    @Test\n    public void testRunOnceJobRemovedOnFinish()\n    {\n        StateJob job = new StateJob(ScheduledJob.Priority.LOW, ScheduledJob.State.FINISHED);\n        StateJob job2 = new StateJob(ScheduledJob.Priority.LOW, ScheduledJob.State.RUNNABLE);\n\n        queue.add(job);\n        queue.add(job2);\n\n        for (ScheduledJob next : queue)\n        {\n            assertThat(next.getState()).isEqualTo(ScheduledJob.State.RUNNABLE);\n        }\n\n        assertThat(queue.size()).isEqualTo(1);\n        assertThat(queue.iterator()).toIterable().containsExactly(job2);\n    }\n']",UNNABLE;OW;UNNABLE;job;Priority;Job;State;FINISHED;queue;State,6.257323548197746e-10;5.820766091346741e-10;3.4924596548080444e-10;2.764863893389702e-10;2.3283064365386963e-10;2.0372681319713593e-10;1.8917489796876907e-10;1.7826096154749393e-10;1.7462298274040222e-10;1.4551915228366852e-10,5,5,"[-5.85090970993042, -5.699221611022949, -6.294514179229736, -5.367029190063477, -5.479885101318359, -0.017054568976163864]",0.9830899238586426
3,"['    @Test\n    public void testRunOnceJobRemovedOnFailure()\n    {\n        StateJob job = new StateJob(ScheduledJob.Priority.LOW, ScheduledJob.State.FAILED);\n        StateJob job2 = new StateJob(ScheduledJob.Priority.LOW, ScheduledJob.State.RUNNABLE);\n\n        queue.add(job);\n        queue.add(job2);\n\n        for (ScheduledJob next : queue)\n        {\n            assertThat(next.getState()).isEqualTo(ScheduledJob.State.RUNNABLE);\n        }\n\n        assertThat(queue.size()).isEqualTo(1);\n        assertThat(queue.iterator()).toIterable().containsExactly(job2);\n    }\n']",UNNABLE;Priority;Run;queue;Job;Scheduled;State;new;next;State,7.566995918750763e-10;6.111804395914078e-10;4.94765117764473e-10;4.511093720793724e-10;3.2014213502407074e-10;2.3283064365386963e-10;2.0372681319713593e-10;2.0372681319713593e-10;1.8189894035458565e-10;1.7462298274040222e-10,5,5,"[-5.8510026931762695, -5.696760654449463, -6.297883033752441, -5.374777793884277, -5.4839768409729, -0.0170025322586298]",0.9831411838531494
3,"['    @Test\n    public void testRunningNoJobs() throws LockException\n    {\n        myScheduler.run();\n\n        verify(myLockFactory, never()).tryLock(any(), anyString(), anyInt(), anyMap());\n    }\n']",cheduler;Lock;No;Exception;any;Lock;any;Int;Map;never,1.6298145055770874e-09;5.529727786779404e-10;4.656612873077393e-10;4.656612873077393e-10;4.656612873077393e-10;4.0745362639427185e-10;4.0745362639427185e-10;1.1641532182693481e-10;-1.7462298274040222e-10;-2.3283064365386963e-10,5,5,"[-5.883635997772217, -5.715843677520752, -6.398899555206299, -5.538363933563232, -5.466137409210205, -0.016029655933380127]",0.9840981364250183
3,['    @Test\n    public void testRunningOneJob()\n    {\n        DummyJob job = new DummyJob(ScheduledJob.Priority.LOW);\n        myScheduler.schedule(job);\n\n        myScheduler.run();\n\n        assertThat(job.hasRun()).isTrue();\n        assertThat(myScheduler.getQueueSize()).isEqualTo(1);\n    }\n'],Priority;schedule;Queue;cheduler;OW;my;That;Job;Job;Running,1.9208528101444244e-09;1.4260876923799515e-09;1.3969838619232178e-09;9.604264050722122e-10;9.313225746154785e-10;4.0745362639427185e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.2014213502407074e-10;2.3283064365386963e-10,5,5,"[-5.865279197692871, -5.704510688781738, -6.350854873657227, -5.47862434387207, -5.452338695526123, -0.01650923490524292]",0.9836263060569763
3,['    @Test\n    public void testRunningJobWithFailingRunPolicy()\n    {\n        DummyJob job = new DummyJob(ScheduledJob.Priority.LOW);\n        myScheduler.schedule(job);\n\n        when(myRunPolicy.validate(any(ScheduledJob.class))).thenReturn(1L);\n\n        myScheduler.run();\n\n        assertThat(job.hasRun()).isFalse();\n        assertThat(myScheduler.getQueueSize()).isEqualTo(1);\n    }\n'],Run;cheduled;Run;cheduler;job;cheduled;Job;Job;new;ummy,1.0477378964424133e-09;9.313225746154785e-10;7.566995918750763e-10;4.94765117764473e-10;4.656612873077393e-10;4.656612873077393e-10;4.0745362639427185e-10;2.6193447411060333e-10;2.3283064365386963e-10;2.3283064365386963e-10,5,5,"[-5.869963645935059, -5.705773830413818, -6.377048492431641, -5.485678672790527, -5.504300594329834, -0.01619528792798519]",0.9839352369308472
3,"['    @Test\n    public void testRunningTwoTasksStoppedAfterFirstByPolicy() throws LockException\n    {\n        ShortRunningMultipleTasks job = new ShortRunningMultipleTasks(ScheduledJob.Priority.LOW, 2, () -> {\n            when(myRunPolicy.validate(any(ScheduledJob.class))).thenReturn(1L);\n        });\n        myScheduler.schedule(job);\n\n        when(myLockFactory.tryLock(any(), anyString(), anyInt(), anyMap())).thenReturn(new DummyLock());\n\n        myScheduler.run();\n\n        assertThat(job.getNumRuns()).isEqualTo(1);\n        assertThat(myScheduler.getQueueSize()).isEqualTo(1);\n        verify(myLockFactory).tryLock(any(), anyString(), anyInt(), anyMap());\n    }\n']",Stopped;Running;First;After;Priority;asks;OW;Num;Two;new,2.0954757928848267e-09;1.2223608791828156e-09;9.313225746154785e-10;6.984919309616089e-10;6.402842700481415e-10;6.257323548197746e-10;5.820766091346741e-10;3.637978807091713e-10;2.9103830456733704e-10;2.9103830456733704e-10,5,5,"[-5.855804920196533, -5.67929220199585, -6.338174343109131, -5.431698322296143, -5.509179592132568, -0.01660889945924282]",0.9835281372070312
3,['    @Test\n    public void testRunningJobWithThrowingRunPolicy()\n    {\n        DummyJob job = new DummyJob(ScheduledJob.Priority.LOW);\n        myScheduler.schedule(job);\n\n        when(myRunPolicy.validate(any(ScheduledJob.class))).thenThrow(new IllegalStateException());\n\n        myScheduler.run();\n\n        assertThat(job.hasRun()).isFalse();\n        assertThat(myScheduler.getQueueSize()).isEqualTo(1);\n    }\n'],validate;OW;cheduler;Priority;Run;ummy;get;cheduler;any;new,4.190951585769653e-09;2.0954757928848267e-09;1.280568540096283e-09;8.149072527885437e-10;5.820766091346741e-10;4.656612873077393e-10;4.511093720793724e-10;4.0745362639427185e-10;4.0745362639427185e-10;2.764863893389702e-10,5,5,"[-5.8616509437561035, -5.7047576904296875, -6.380873680114746, -5.492262363433838, -5.503612041473389, -0.016191300004720688]",0.9839391708374023
3,"['    @Test\n    public void testRunningOneJobWithThrowingLock() throws LockException\n    {\n        DummyJob job = new DummyJob(ScheduledJob.Priority.LOW);\n        myScheduler.schedule(job);\n\n        when(myLockFactory.tryLock(any(), anyString(), anyInt(), anyMap())).thenThrow(new LockException(""""));\n\n        myScheduler.run();\n\n        assertThat(job.hasRun()).isFalse();\n        assertThat(myScheduler.getQueueSize()).isEqualTo(1);\n    }\n']",Throwing;Priority;OW;job;Running;cheduler;any;Throw;One;schedule,1.57160684466362e-09;1.1059455573558807e-09;9.313225746154785e-10;4.656612873077393e-10;4.3655745685100555e-10;3.4924596548080444e-10;3.055902197957039e-10;2.9103830456733704e-10;2.9103830456733704e-10;2.6193447411060333e-10,5,5,"[-5.867668151855469, -5.707295894622803, -6.374769687652588, -5.486170768737793, -5.4922285079956055, -0.016248656436800957]",0.9838825464248657
3,['    @Test (timeout = 2000L)\n    public void testRunningTwoJobsInParallelShouldFail() throws InterruptedException\n    {\n        LongRunningJob job = new LongRunningJob(ScheduledJob.Priority.HIGH);\n        LongRunningJob job2 = new LongRunningJob(ScheduledJob.Priority.LOW);\n        myScheduler.schedule(job);\n        myScheduler.schedule(job2);\n\n        final CountDownLatch cdl = new CountDownLatch(1);\n\n        new Thread()\n        {\n\n            @Override\n            public void run()\n            {\n                myScheduler.run();\n                cdl.countDown();\n            }\n'],Parallel;Priority;Fail;obs;Long;cheduler;Job;Job;atch;job,6.984919309616089e-10;4.0745362639427185e-10;3.4924596548080444e-10;1.7462298274040222e-10;1.7462298274040222e-10;1.709850039333105e-10;1.6007106751203537e-10;1.4551915228366852e-10;1.3096723705530167e-10;1.3096723705530167e-10,5,5,"[-5.873325824737549, -5.701504230499268, -6.3602094650268555, -5.444721221923828, -5.526218414306641, -0.016315976157784462]",0.9838165044784546
3,"['    @Test\n    public void testTwoJobsRejected()\n    {\n        DummyJob job = new DummyJob(ScheduledJob.Priority.LOW);\n        DummyJob job2 = new DummyJob(ScheduledJob.Priority.LOW);\n        myScheduler.schedule(job);\n        myScheduler.schedule(job2);\n\n        when(myRunPolicy.validate(any(ScheduledJob.class))).thenReturn(1L);\n\n        myScheduler.run();\n\n        assertThat(job.hasRun()).isFalse();\n        assertThat(myScheduler.getQueueSize()).isEqualTo(2);\n        verify(myRunPolicy, times(2)).validate(any(ScheduledJob.class));\n    }\n']",OW;schedule;schedule;Two;Queue;OW;ummy;cheduled;Policy;cheduler,1.3969838619232178e-09;1.2223608791828156e-09;9.604264050722122e-10;9.313225746154785e-10;5.820766091346741e-10;5.820766091346741e-10;5.238689482212067e-10;4.802132025361061e-10;4.0745362639427185e-10;3.7834979593753815e-10,5,5,"[-5.845455646514893, -5.669436454772949, -6.3080925941467285, -5.406282424926758, -5.489199638366699, -0.01692623272538185]",0.9832162261009216
3,"['    @Test\n    public void testTwoJobsThrowingLock() throws LockException\n    {\n        DummyJob job = new DummyJob(ScheduledJob.Priority.LOW);\n        DummyJob job2 = new DummyJob(ScheduledJob.Priority.LOW);\n        myScheduler.schedule(job);\n        myScheduler.schedule(job2);\n\n        when(myLockFactory.tryLock(any(), anyString(), anyInt(), anyMap())).thenThrow(new LockException(""""));\n\n        myScheduler.run();\n\n        assertThat(job.hasRun()).isFalse();\n        assertThat(myScheduler.getQueueSize()).isEqualTo(2);\n        verify(myLockFactory, times(2)).tryLock(any(), anyString(), anyInt(), anyMap());\n    }\n']",Priority;OW;job;Two;Queue;OW;ummy;run;schedule;Run,9.313225746154785e-10;9.313225746154785e-10;5.820766091346741e-10;4.3655745685100555e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.346940502524376e-10;2.9103830456733704e-10;2.6193447411060333e-10;2.3283064365386963e-10,5,5,"[-5.855661392211914, -5.678874969482422, -6.333573818206787, -5.425479412078857, -5.505880355834961, -0.016660485416650772]",0.9834775328636169
3,"['    @Test\n    public void testThreeTasksOneThrowing() throws LockException\n    {\n        ShortRunningMultipleTasks job = new ShortRunningMultipleTasks(ScheduledJob.Priority.LOW, 3);\n        myScheduler.schedule(job);\n\n        when(myLockFactory.tryLock(any(), anyString(), anyInt(), anyMap()))\n                .thenReturn(new DummyLock())\n                .thenThrow(new LockException(""""))\n                .thenReturn(new DummyLock());\n\n        myScheduler.run();\n\n        assertThat(job.getNumRuns()).isEqualTo(2);\n        assertThat(myScheduler.getQueueSize()).isEqualTo(1);\n        verify(myLockFactory, times(3)).tryLock(any(), anyString(), anyInt(), anyMap());\n    }\n']",schedule;cheduler;job;Three;Num;my;Lock;job;run;verify,2.270098775625229e-09;4.656612873077393e-10;3.4924596548080444e-10;3.4924596548080444e-10;2.1827872842550278e-10;2.0372681319713593e-10;1.7462298274040222e-10;1.7462298274040222e-10;1.7462298274040222e-10;1.6007106751203537e-10,5,5,"[-5.856993675231934, -5.68648099899292, -6.324317455291748, -5.407110691070557, -5.4996161460876465, -0.016756031662225723]",0.9833835959434509
3,['    @Test (timeout = 2000L)\n    public void testRemoveLongRunningJob() throws InterruptedException\n    {\n        LongRunningJob job = new LongRunningJob(ScheduledJob.Priority.HIGH);\n        myScheduler.schedule(job);\n\n        final CountDownLatch cdl = new CountDownLatch(1);\n\n        new Thread()\n        {\n            @Override\n            public void run()\n            {\n                myScheduler.run();\n                cdl.countDown();\n            }\n'],Priority;Remove;Job;IGH;Count;Long;my;job;Running;Thread,8.294591680169106e-10;3.2014213502407074e-10;2.9467628337442875e-10;2.9103830456733704e-10;2.9103830456733704e-10;2.9103830456733704e-10;2.764863893389702e-10;2.764863893389702e-10;2.3283064365386963e-10;2.3283064365386963e-10,5,5,"[-5.865871906280518, -5.697686672210693, -6.319139003753662, -5.414889335632324, -5.488620758056641, -0.016711952164769173]",0.9834269285202026
3,['    @Test\n    public void testGetLock() throws LockException\n    {\n        DistributedLock expectedLock = doReturnLockOnGetLock();\n\n        assertGetLockRetrievesExpectedLock(expectedLock);\n    }\n'],Expected;Lock;Retrieves;do;Lock;Lock;Lock;Get;Lock;Lock,1.8044374883174896e-09;1.6298145055770874e-09;1.367880031466484e-09;4.3655745685100555e-10;3.4924596548080444e-10;2.9103830456733704e-10;2.3283064365386963e-10;1.7462298274040222e-10;1.7462298274040222e-10;1.4551915228366852e-10,5,5,"[-5.8732733726501465, -5.712046146392822, -6.323699474334717, -5.453475475311279, -5.449872970581055, -0.016628596931695938]",0.9835088849067688
3,"['    @Test\n    public void testGetThrowingLockIsCached() throws LockException\n    {\n        LockException expectedExcetion = doThrowOnGetLock();\n\n        assertGetLockThrowsException(expectedExcetion);\n\n        // Reset return type, locking should still throw\n        doReturnLockOnGetLock();\n\n        assertGetLockThrowsException(expectedExcetion);\n    }\n']",Get;Throwing;type;return;do;Excetion;Throws;Lock;Excetion;Exception,6.693881005048752e-10;6.693881005048752e-10;6.402842700481415e-10;6.402842700481415e-10;5.529727786779404e-10;4.511093720793724e-10;3.7834979593753815e-10;2.3283064365386963e-10;2.1827872842550278e-10;2.0372681319713593e-10,5,5,"[-5.890989780426025, -5.765533924102783, -6.36751127243042, -5.4505391120910645, -5.523980617523193, -0.01602601818740368]",0.9841017127037048
3,"['    @Test\n    public void testGetMultipleLocks() throws LockException\n    {\n        String otherResource = ""RepairResource-b2e33e60-7af6-11e9-8f9e-2a86e4085a59-1"";\n\n        DistributedLock expectedLock = doReturnLockOnGetLock(RESOURCE);\n        DistributedLock expectedOtherLock = doReturnLockOnGetLock(otherResource);\n\n        assertGetLockRetrievesExpectedLock(RESOURCE, expectedLock);\n        assertGetLockRetrievesExpectedLock(otherResource, expectedOtherLock);\n    }\n']",Lock;Lock;expected;other;Lock;ocks;Get;Return;Lock;Lock,3.4924596548080444e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.4924596548080444e-10;2.6193447411060333e-10;2.3283064365386963e-10;2.0372681319713593e-10;1.7462298274040222e-10;1.7462298274040222e-10;1.7462298274040222e-10,5,5,"[-5.869570732116699, -5.721914768218994, -6.324596881866455, -5.41402006149292, -5.498253345489502, -0.01657337322831154]",0.9835631847381592
3,"['    @Test\n    public void testGetOtherLockAfterThrowingOnAnotherResource() throws LockException\n    {\n        String otherResource = ""RepairResource-b2e33e60-7af6-11e9-8f9e-2a86e4085a59-1"";\n\n        LockException expectedException = doThrowOnGetLock(RESOURCE);\n        DistributedLock expectedOtherLock = doReturnLockOnGetLock(otherResource);\n\n        assertGetLockThrowsException(RESOURCE, expectedException);\n        assertGetLockRetrievesExpectedLock(otherResource, expectedOtherLock);\n    }\n']",RESOURCE;Other;Lock;expected;Throwing;Distributed;On;Lock;Lock;On,6.111804395914078e-10;5.820766091346741e-10;3.92901711165905e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.4924596548080444e-10;2.3283064365386963e-10;2.0372681319713593e-10;1.8189894035458565e-10;1.7462298274040222e-10,5,5,"[-5.870424270629883, -5.7226057052612305, -6.3309783935546875, -5.4147772789001465, -5.505607604980469, -0.016523189842700958]",0.983612596988678
3,"['    @Test\n    public void testGetLockAfterCachedExceptionHasExpired() throws LockException, InterruptedException\n    {\n        myLockCache = new LockCache(mockedLockSupplier, 20, TimeUnit.MILLISECONDS);\n\n        LockException expectedException = doThrowOnGetLock();\n        assertGetLockThrowsException(expectedException);\n\n        Thread.sleep(20);\n\n        DistributedLock expectedLock = doReturnLockOnGetLock();\n        assertGetLockRetrievesExpectedLock(expectedLock);\n    }\n']",Supplier;sleep;After;Has;Exception;Lock;Lock;Exception;Cache;Cache,3.026798367500305e-09;1.1641532182693481e-09;8.731149137020111e-10;7.566995918750763e-10;6.984919309616089e-10;4.802132025361061e-10;4.0745362639427185e-10;3.7834979593753815e-10;3.4924596548080444e-10;3.4924596548080444e-10,5,5,"[-5.862246990203857, -5.751058101654053, -6.403718948364258, -5.519269943237305, -5.5133957862854, -0.015845689922571182]",0.984279215335846
3,['    @Test\n    public void testEqualsContract()\n    {\n        EqualsVerifier.forClass(LockCache.LockKey.class).usingGetClass().verify();\n    }\n'],Key;Class;Lock;Class;Contract;Cache;verify;class;Lock;Get,5.820766091346741e-10;1.7462298274040222e-10;-1.1641532182693481e-10;-1.1641532182693481e-10;-2.3283064365386963e-10;-2.3283064365386963e-10;-2.6193447411060333e-10;-2.9103830456733704e-10;-3.4924596548080444e-10;-3.4924596548080444e-10,5,5,"[-5.8664231300354, -5.690968990325928, -6.314387321472168, -5.4408650398254395, -5.434094429016113, -0.016861649230122566]",0.9832797050476074
3,['    @Test\n    public void testUseNullJmxProxyFactoryShouldThrow()\n    {\n        assertThatExceptionOfType(IllegalArgumentException.class)\n                .isThrownBy(() -> HostStatesImpl.builder()\n                        .withJmxProxyFactory(null)\n                        .build());\n    }\n'],Thrown;By;States;Factory;Throw;mx;Proxy;with;Impl;Exception,1.862645149230957e-09;1.6298145055770874e-09;8.149072527885437e-10;4.656612873077393e-10;4.656612873077393e-10;4.0745362639427185e-10;2.9103830456733704e-10;2.9103830456733704e-10;2.3283064365386963e-10;2.0372681319713593e-10,5,5,"[-5.8830180168151855, -5.732872486114502, -6.316633701324463, -5.391042232513428, -5.464090824127197, -0.01676318235695362]",0.9833764433860779
3,['    @Test\n    public void testIsInetAddressUp() throws UnknownHostException\n    {\n        InetAddress expectedAddress = InetAddress.getLocalHost();\n\n        List<String> expectedLiveNodes = Collections.singletonList(expectedAddress.getHostName());\n        List<String> expectedUnreachableNodes = Collections.emptyList();\n\n        when(myJmxProxy.getLiveNodes()).thenReturn(expectedLiveNodes);\n        when(myJmxProxy.getUnreachableNodes()).thenReturn(expectedUnreachableNodes);\n\n        assertThat(myHostStates.isUp(expectedAddress)).isTrue();\n    }\n'],States;Live;expected;Local;odes;empty;expected;singleton;List;Address,6.984919309616089e-10;6.984919309616089e-10;6.402842700481415e-10;4.0745362639427185e-10;4.0745362639427185e-10;3.637978807091713e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.4924596548080444e-10;3.2014213502407074e-10,5,5,"[-5.873834609985352, -5.723560333251953, -6.378188133239746, -5.445071220397949, -5.506363868713379, -0.016288649290800095]",0.9838432669639587
3,['    @Test\n    public void testIsHostUp() throws UnknownHostException\n    {\n        InetAddress expectedAddress = InetAddress.getLocalHost();\n        Host expectedHost = mock(Host.class);\n\n        List<String> expectedLiveNodes = Collections.singletonList(expectedAddress.getHostName());\n        List<String> expectedUnreachableNodes = Collections.emptyList();\n\n        when(myJmxProxy.getLiveNodes()).thenReturn(expectedLiveNodes);\n        when(myJmxProxy.getUnreachableNodes()).thenReturn(expectedUnreachableNodes);\n\n        when(expectedHost.getBroadcastAddress()).thenReturn(expectedAddress);\n\n        assertThat(myHostStates.isUp(expectedHost)).isTrue();\n    }\n'],States;Address;Live;Live;Inet;odes;Unreachable;expected;odes;Host,6.984919309616089e-10;4.656612873077393e-10;4.656612873077393e-10;4.511093720793724e-10;4.3655745685100555e-10;4.0745362639427185e-10;3.055902197957039e-10;2.473825588822365e-10;2.3283064365386963e-10;2.3283064365386963e-10,5,5,"[-5.863037586212158, -5.706439971923828, -6.339000225067139, -5.399974346160889, -5.498307704925537, -0.016681941226124763]",0.9834564328193665
3,['    @Test\n    public void testIsInetAddressUpFaultyNode() throws UnknownHostException\n    {\n        InetAddress expectedAddress = InetAddress.getLocalHost();\n\n        when(myJmxProxy.getLiveNodes()).thenReturn(Collections.emptyList());\n        when(myJmxProxy.getUnreachableNodes()).thenReturn(Collections.emptyList());\n\n        assertThat(myHostStates.isUp(expectedAddress)).isFalse();\n    }\n'],States;Inet;Node;Host;Unknown;odes;Inet;Collections;Unreachable;Exception,3.026798367500305e-09;1.1059455573558807e-09;8.149072527885437e-10;6.984919309616089e-10;5.238689482212067e-10;5.238689482212067e-10;4.220055416226387e-10;4.220055416226387e-10;4.0745362639427185e-10;3.4924596548080444e-10,5,5,"[-5.884565830230713, -5.733666896820068, -6.3721160888671875, -5.448202610015869, -5.49569034576416, -0.01626589708030224]",0.9838657975196838
